tweet_text,dataset
hey guys ,Sentiment140
"Oh fasha is too cute, just cuz something has pineapple in it its automatically Hawaiian!",twitter_cikm_2010
@CLIFFORDSPARKS bro u didn't go,twitter_cikm_2010
india choukidar modi you have lost your control over your own officespmo please pay attention ,Twitter Sentiments Dataset
@rachelclarissa haha http://myloc.me/4dixt,twitter_cikm_2010
posted to WP.com: SeaWorld Sold to The Blackstone Group http://wp.me/pD4hr-2d,twitter_cikm_2010
@moremoney liar.,twitter_cikm_2010
"http://twitpic.com/fgy05 - The ""things"" you'll find in a 24 Hour Fitness locker room. I wish I could make this stuff up",twitter_cikm_2010
Goina read for a while. (:,twitter_cikm_2010
"The popular ABC-TV show “Extreme Makeover: Home Edition” is coming to Columbus, Georgia.   http://viigo.im/2rH7",twitter_cikm_2010
Why is the Veggie burrito from Chipotle the same price as the chicken?,twitter_cikm_2010
@nickmarryme #Stay NEEDS to be a TT because @NickJonas deserves it. He did an amazing job & he'd be so proud of us! RT if you agree! &lt;3,twitter_cikm_2010
That last tweet was from @hotdogsladies in case the whole Twitter reTeeet mechanism failed. Was just too spot on to edit down…,twitter_cikm_2010
@Buttalikeparkay aight,twitter_cikm_2010
New pin guys....and I need some of you guys numbers again 21D10934,twitter_cikm_2010
"@KimPorter827 lol... Thanks, then I can be twitter full.  http://myloc.me/2UGe",Sentiment140
RT @Wallaceh: At what point is it proper to refer to someone as a midget? I kinda need an answer quick. He's climbing on my desk to punch me,twitter_cikm_2010
just joined a video chat with 29 other people at http://tinychat.com/cavsvsnuggest http://tinychat.com,twitter_cikm_2010
"Shut up, Bill O'Reilly. http://tinyurl.com/y8wwcaz",twitter_cikm_2010
@zoepapilia {regrets}   remember you are brave.  I think the only thing you will regret is what you didn't attempt,twitter_cikm_2010
@Julio_Angel Ill be right there! ;D,twitter_cikm_2010
I'm not ashamed to say I'm close to tears ,Sentiment140
@MissMaDamn. Meeee toooo mama we poppin bottles and it aint on my tabbbbb,twitter_cikm_2010
Knowing is half the battle. Now we know what the other half is. http://nerduo.com/thebattle/ #gijoe I really want this shirt. LOL,twitter_cikm_2010
Soooo awkward!!,twitter_cikm_2010
The conversation has taken a drastic turn!,twitter_cikm_2010
@MsSweetty 4 what,twitter_cikm_2010
"Celebrate Veterans Day: Enjoy patriotic ceremony (3pm), watch restored World War II Corsair fighter plane &quot.. http://bit.ly/1VKeFe",twitter_cikm_2010
Obama Skateboard Wheels by Satori http://bit.ly/3msdDl,twitter_cikm_2010
@ubringmejoi Keep up your good works. Spread your Joi,twitter_cikm_2010
Injuries should not happen to amazing people! Poor Pendlessssssssss    ,Sentiment140
"@Capcom_Unity I'll take them on MvC2...that game is so fun, but so hard to find  I finally got myself a copy a little while ago",Sentiment140
"@Nishita1 yeah, that would b cool... A deleted sceane :)",twitter_cikm_2010
On the bus to the #webstep office making the final slides on my lightening talk on continuous production ,Sentiment140
"chillin @ home in the spot watchin Martin Lawrence ""You So Crazy""  lol  Martin @ his best.  Cant wait for him and the Jamie Foxx movie",twitter_cikm_2010
that kid cudi is bumpin...heard it like 10 times already on way to LA,twitter_cikm_2010
NPD: 14 Percent Of Households Have An Online Game Subscription: Gamasutra,twitter_cikm_2010
Find Your Whole Social Graph on Facebook at Once With FBFriendFinder http://tinyurl.com/ydefj9d,twitter_cikm_2010
"If Barbie is so popular,",twitter_cikm_2010
LMAO. You tell lies!!! Gross. RT @simplykie: @klassycass just said she wanted to borrow my underwear. smh.,twitter_cikm_2010
"Watch Sen. Warner's speech on fixing how we pay for health care, w/ Virginia models of coordinated care: http://bit.ly/3IKkpv -staff",twitter_cikm_2010
@maraslay do you still live in glencoe hills?,twitter_cikm_2010
Light messages for the normal people: http://xfactor.talktalk.co.uk/  Better than doing work @ work.,twitter_cikm_2010
@dingerworld I totally agree he is smarter than that... Cops in that area are horrible! I hate it for him!,twitter_cikm_2010
You might feel as if someone is ready to pounce on you if you ... More for Pisces http://twittascope.com/twittascope/?sign=12,twitter_cikm_2010
 ugh work,Sentiment140
Is on my way to LAX. GoodBye SoCali gonna miss u Hello NJ and NY..,twitter_cikm_2010
and to others who make my day...@graceslick91@sandeebianco@lillij@caregiving@jimbell1974@Trazlersgirl@myhopespace@libbyshope@abolishcancer,twitter_cikm_2010
Call me anytime you want,twitter_cikm_2010
@bladerelic lol #youjusnasty,twitter_cikm_2010
#sport Basketball: Crocs crack 36ers: The Corey Williams-led Townsville Crocodiles have defe.. http://bit.ly/5pEgr7,twitter_cikm_2010
@mashable Twitter Lists in Action: NHL Builds a Social Network for Fans http://bit.ly/4xY5fA,twitter_cikm_2010
@casey_novak it's understandable ,Sentiment140
How would u like to get paid for what you do on Facebook? http://bit.ly/nccjL,twitter_cikm_2010
@emily9980 Thanks.  Can we please hang out more when you come back to Cali??,Sentiment140
Why do they call this LABOR DAY if everyone has the day off work?????,twitter_cikm_2010
"totally bumming that we are leaving today. I had an amazing time with some amazing people, and I can't wait to come back in 16 days! ",Sentiment140
@BayouBossMusic yes nothing was ever really done for me to be where I am today... & men ARE dramatic! Over stupid shit!,twitter_cikm_2010
This is so fun and new... I want to share it with you. xoxo BB Chicklix,twitter_cikm_2010
@ppatel Lol definitely the car.  I can't believe how much it costs to fly from Sacramento to Tucson!,twitter_cikm_2010
TheRealIngrosso: Hey there !  When are you going to Ibiza? My parents are thinking about it.. ,Sentiment140
fakendra modi not working unemployment issue because not educated and anpadh please bring the great congress and the best rahul gandhi would next india,Twitter Sentiments Dataset
cant believe this ground report from kairana everyone saying modi bahut bada jhoota hai ,Twitter Sentiments Dataset
Dinner is almost done making me and @justyella dinner smells YUMMMMMY,twitter_cikm_2010
"Stylist:""damn girl ur stomach is lookin good"" Me:""funny cuz I been eatin anything & everythin I can find in my fridge""SCORE! Made my day!",twitter_cikm_2010
Live your lives as if The Lord were standing right there> Because He is. He reads your heart and thoughts. Get right with Him!,twitter_cikm_2010
@mikehole  just tried and fail ,Sentiment140
@Dannyisyourgod how romantic,twitter_cikm_2010
"Nick Nave from Red Guitar LIVE AT TANNAH'S IN LEAWOOD, KS TONIGHT AUGUST 28 @ 8PM http://www.tannahs.com/",twitter_cikm_2010
Having some fun diagnosing an issue with XMod for DNN.  Great fun with no source.  Good thing I've got reflector handy!,twitter_cikm_2010
Is there nething worse than a woman who curses excessively? ::bbmsickface::,twitter_cikm_2010
listening to 'I Wish You Were Here(16B remix)' by John Creamer & Stephane K @imeem http://x.imeem.com/_h_2uCMm9Q,twitter_cikm_2010
@AtlzFinez main reason why i learned how to do my own hair... hate the salon..,twitter_cikm_2010
@ACTG also I took your advice about #adding top 50! I have been getting lots of #followers today! its working.. thank you!,twitter_cikm_2010
Out fishin with some friends. Shane is shit housed... Hahaha.,twitter_cikm_2010
RT @JobFactory Huuge List! 102 Tips for the PERFECT Finding a Job and Keep it! Great Read http://snipr.com/hixb1,twitter_cikm_2010
aww personal cellcast &lt;3 I missed H4T ,Sentiment140
I'm gettin another bluemothaf*cka dammit! And I gotta work tomorrow #IgoHard,twitter_cikm_2010
Wondering why change is so hard.,twitter_cikm_2010
Did I mention I have to lose weight  This tummy is not the tummy of a sub-40 Bolder Boulder runner.,Sentiment140
"@PrincessaAra then she got bigger, but not as big as a miniature so we call her a giant toy poodle. But they're smart and very sweet ^___^",twitter_cikm_2010
@UrOwnRisk that's called life and bad timing,twitter_cikm_2010
@www2009 you can use an app such as twitterfox to solve this issue ,Sentiment140
@ITS_MISSMEBITCH well I don't wanna be lost in sauce so imma DM u my pin :),twitter_cikm_2010
I'm stuffed now....ate at my aunts (stuffed cabbage & yams) but can't go to sleep....must finish this stuff for work,twitter_cikm_2010
"at the stalls mucking one nasty stall, weathers not nice but my day is...",twitter_cikm_2010
@etheldude I relaps'd on the Swisher's...ooooowwww oooowww gota get back on them paper planes,twitter_cikm_2010
#musicmonday listen to all of @ArielAparicio. Music today he rocks!! And he's my brother!! WooHoo!!!,twitter_cikm_2010
@Designrss Please sign up at www.jajah.com/services/twitter to use the free Twitter Calls service,twitter_cikm_2010
@GillyLiz . ttfn. got to go                    see you soon.,Sentiment140
"@549868 That's not what we like to see after an update. Meet us in DM, tell us which country you're in, and we'll take a look. https://t.co/GDrqU22YpT",Customer Support on Twitter
@TeffMorales how have ur results come along?,twitter_cikm_2010
R.I.P. RT @ItsLoLoBABY: Damn. We ran outta hot sauce,twitter_cikm_2010
RT @WarrenBuffetquo: Someone's sitting in the shade today because someone planted a tree a long time ago. Warren Buffett,twitter_cikm_2010
Someone update me with the scores  nba.com is loading too slow for me.,Sentiment140
RT @jenfernicola SoAct wants Twitter to identify the users defaming it - Chicago Bar-tender http://bit.ly/4FXK5M #digg,twitter_cikm_2010
RT @mattbacak Reasons Why a Double Opt in Email List is Crucial to Your Success... http://bit.ly/4bk8sz,twitter_cikm_2010
Beer n football,twitter_cikm_2010
@MJonesNY my dude got the fat joe eating the rubber sole pose,twitter_cikm_2010
Up @ the crack of dawn goin to the sport i love...what a beautiful day! ,Sentiment140
Sunday Fun Day (@ Hooligan's) http://4sq.com/8cXnpc,twitter_cikm_2010
"@British_Airways the message got through. However, BA totally disregarded the information we had shared &amp;  subsequently put my daughter’s life at risk!",Customer Support on Twitter
#goodmorning GOSSIP - - - > Love Long Distance http://bit.ly/3nuIYv,twitter_cikm_2010
@azeis I don't leave until the 8th!,twitter_cikm_2010
"Are the makers of ""Aciphex"" (a heartburn / acid reflux drug) aware that their product's name sounds like ""Ass Effects?""",twitter_cikm_2010
Being in depression cause of summer exams ,Sentiment140
"@gadgethekid http://tweetphoto.com/12415384 I try I try,I'm getting there",twitter_cikm_2010
"standing outside in ash's formal dress made me sick  doing folio work again, printers out of ink which helps.",Sentiment140
Just in case you didn't know. Sumtimes I fart while I'm pissing. Lmao. Don't act like ya'll not Human. Well maybe ur not!,twitter_cikm_2010
On the bus on the way back to MD. Missing NY and my family..... ,Sentiment140
"Night Sassy @Ms_Sassyred: Calling it a night, God Bless",twitter_cikm_2010
"Finally home, abt to hurry up n eat.! Btw everyone liked my aero joggin suit n my polo hat... Might have to go get another one lol",twitter_cikm_2010
It takes $ to make money Cnt let it get away from meeee So evryday I'm n these streets its the only way I eat If u love me then pray 4 me,twitter_cikm_2010
"Looking at a new MacBook Pro... Think it's time to replace my 2004 12"" PowerBook G4 yet?!?",twitter_cikm_2010
@Say2010 Maybe cooking will help cure that hunger? Get all of Rach's Thanksgiving recipes here  http://bit.ly/eVgas,twitter_cikm_2010
at the chiropractor,twitter_cikm_2010
Good Morning People.,twitter_cikm_2010
Scots get best auto insurance deals http://bit.ly/6ZQbxq,twitter_cikm_2010
@PhillyD SIMS 3 FTW!,twitter_cikm_2010
Article Marketing Forum Post How An Article Can Rank #1 on Google For 3+ Years http://tinyurl.com/5okjoq PRT,twitter_cikm_2010
@colingbrooks. 1. you have a neckbeard. 2. you admit it... and admit that its hideous. 3. you're sad about it... yeahhhh. ok.,twitter_cikm_2010
@J_PAYSO nah rite here wit dave on the block,twitter_cikm_2010
"@780909 Hi there, as most users like to collaborate with one another, they would need edit access, hence sharing a folder. Sharing a link to a folder however is mainly for your purpose, to quickly get files downloaded without needed to edit them at that moment. Hope this clarifies!",Customer Support on Twitter
i really want to stay up until 1 but finals tomorrow ,Sentiment140
"@starkissed Yeah, it's awful ",Sentiment140
still on this train..omg I should be home bow,twitter_cikm_2010
I'm sweating crazy yuck track days been over for me!!! Salsa is deff a work out!!! My boy Arturo is sooo nice!!,twitter_cikm_2010
Beer before liquor never been sicker. Liquor before beer ur in the clear,twitter_cikm_2010
"A little mention in the Daily Candy: Thanks Daily Candy Chicago for the ""What to Do This Weekend"" mention: ""Wha.. http://bit.ly/3aedsw",twitter_cikm_2010
"Feeding the baby at my dads in Santa Barbara, CA http://loopt.us/e3cU6A.t",twitter_cikm_2010
@sportsguy33 as a Heat fan who grew up in the Zo/Hardaway-Ewing/Spreewell era- leave it alone man. 2 major markets that don't like 1 another,twitter_cikm_2010
RT @cthagod: Beyonce not even fair. What was God thinking he should of made one of her for every tax paying man.,twitter_cikm_2010
@jxmiguel I guess I'll have to take a listen then since you're so serious about them huh?,twitter_cikm_2010
My child http://twitpic.com/pumeu,twitter_cikm_2010
Playing matchmaker.,twitter_cikm_2010
"@rjoysims awww, thanks for checking up on me. I got the normal 3-4 hours of sleep. Just been so busy at work today ",Sentiment140
"Fuck, i just fell at work. ",Sentiment140
@johnbattelle That is the understatement of the century.,twitter_cikm_2010
"Also, those people I don't want to leave gave me a nice amount of tip money to go home with. Aww yee!",twitter_cikm_2010
RT @infomaniac11 -- #youmightbealiberal if you think you are green while flying your private jet.,twitter_cikm_2010
"Lil wayne ??!  RT @toxicjasey: @DreDayHoliday i dont care where he comes from, his music is crap and he sounds like a little girl...",twitter_cikm_2010
@Eluned Weirdest thing ever.  Found a video of Lupe AND your house: http://www.flickr.com/photos/aga_mum/2722855973/in/pool-3tp,twitter_cikm_2010
did a new song tonight..i don't know how the crowd felt..but I felt GOOOD! i wanted to sing it 5more times!!! wow!,twitter_cikm_2010
@kimianak re: yoga- I'm about to start my daily practice and it never fails to excite me!,twitter_cikm_2010
RT @youngobama:  he not dead who said that...@shesFlawless_ <she said he was dead!!lol,twitter_cikm_2010
"diabetes news Roche, Ipsen diabetes drug meets late-stage target - Reuters: Reuters IndiaRoche, Ip.. http://bit.ly/1x7ni0",twitter_cikm_2010
So since I wasn't in love with any of the names I'm giving the tix to a war vet. So war vets please stand up and ill pick just one.,twitter_cikm_2010
I wish I could watch parts of my life back in a movie!! This is so perfect ,Sentiment140
looking forward to the last hotel cafe show tomorrow :) I'll be able to announce my tour soon! it'll take me... http://bit.ly/2T01AC,twitter_cikm_2010
#FF @Mogul_city,twitter_cikm_2010
"About today's theme song, &quot;Jumped up out the beeeeed but my mask on, to try to get the pollen out my face. Yeeeeeah  &quot;",Sentiment140
RT @dais76: #randomfact brooklyn is NOT going to an HBC! #stuarteye<<< GOOD!! I'm trying to get way from this one twas a bad decision,twitter_cikm_2010
xs http://mypict.me/uSfs,twitter_cikm_2010
Off to the land of smog and traffic for the Laker Gameeee! ,Sentiment140
RT @DJRELL: KISS MY LOCAL ASS,twitter_cikm_2010
@DABOELL he took that Jon for a joy ride!!!!,twitter_cikm_2010
Good morning people another day another dollar let's get it,twitter_cikm_2010
http://j.mp/1pHewf Craigslist ad seeking Wordpress assistance - 100% accurate as writing is good but WP has problems http://strangerush.com/,twitter_cikm_2010
"You can feel the power of the earth beneath your feet, yet it'... More for Scorpio http://bit.ly/14DAKq",twitter_cikm_2010
Picnic abu to be ova  hadd fun today  16DAYS ,Sentiment140
@GINGER6969 http://tweetphoto.com/13897098 wht store got those them fire,twitter_cikm_2010
"you'll never see me again, so now whose gunna cry for you",twitter_cikm_2010
@H2OSoul welcome to twitter!,twitter_cikm_2010
Air temp of current location  is two times the water temp in the SF Bay this morning. Hot!,twitter_cikm_2010
At HOME SWEET HOME.  The ladies were even here &amp; house is clean- but it'll soon be covered w/ yarn.  @judyjersey @marsky @waitingonvienna,Sentiment140
RT @lilduval: In da hood wit my brother. We live in 2 different worlds  http://twitpic.com/yytpb<--Star Island is NOT the hood. Lol.,twitter_cikm_2010
"Finally, I got my WM6 able to display korean ",Sentiment140
Lol!!!!!!-ok sweets!-lls-@HollywoodIntern,twitter_cikm_2010
"music blog: Week Ending Oct. 4, 2009: A Debut Like Buttah - Barbra Streisand's 'Love Is The Answer' enters The Bill... http://ow.ly/15TwIV",twitter_cikm_2010
Started watching #TheGuild today. Show is effin hilarious. http://myloc.me/ATxy,twitter_cikm_2010
@QuickCatchUp agreed,twitter_cikm_2010
@starbright31 Too much work   But its ok!,Sentiment140
"Sponsored by: What are you doing? You could be shooting alien organisms around you! Pandemica for iPhone, get it! http://bit.ly/5iysMV",twitter_cikm_2010
Jay Culter was horrible last nite!!!,twitter_cikm_2010
"RT @SurgeRequena: U was wippin dat lil rental in Vegas,dis should b nothin in ur big truck! But B careful out (cont) http://tl.gd/85ofq",twitter_cikm_2010
OMG my LSs are THE FUNNEST chicks in the WHOLE WORLD! Lol.,twitter_cikm_2010
@divokc I feel your pain about the wedding shower and the small wedding. I don't have bridesmaids or groomsmen in my upcoming one either.,twitter_cikm_2010
not advocating freebies but modi farmers paisa rahe hain thats also tax payers money,Twitter Sentiments Dataset
@wescos510ss hey no prob. Just restin for the night heading out to new jeresy in the morning. What's going on with u?,twitter_cikm_2010
Do Not Put Your Life On Hold. If You Need Loans Or Secured Loans Apply Today.: Since the start of he recession .. http://tinyurl.com/yz65djm,twitter_cikm_2010
RT @E_CLS: At the bank .. Gettin my rent money..let me hold something,twitter_cikm_2010
I absolutely love Monica's makeup! I think I'll try that tomorrow!,twitter_cikm_2010
We'll be in Gardnerville tomorrow to check out a new motocross track. http://www.nevadamotocrosspark.com/,twitter_cikm_2010
Follow me and I will Follow YOU xox ,Sentiment140
"RT @V_Simmons: :-) . Clarity, Peace,Serenity! *just smiling* Pass it along :)",twitter_cikm_2010
@katheex3 i know rite she did an awsome job :],twitter_cikm_2010
@Sean_Will is yea but is he american?,twitter_cikm_2010
"RT @ihatequotes: Good sex is like good bridge. If you don’t have a good partner, you’d better have a good hand. -Mae West #ihatequotes",twitter_cikm_2010
"just made cheeeese scones. that's right, i win ",Sentiment140
@PjPuPPeT dang wat happnd?,twitter_cikm_2010
He terminado mis clases hoy. Esta noche tengo que leer y a las 3 te,twitter_cikm_2010
Need to be in LA for the month of January... Yeah that's where I'll be. #DrawingInspiration no pencil needed.,twitter_cikm_2010
You Should Come (http://caltweet.com/1wb ) - NAKED Ninja Assassins feat. WAGGY T & BLACK CHINEY &lt;-- RT Please,twitter_cikm_2010
Ow. Far too much work this weekend. I just spent 36 of 48 hrs in front of the computer or on a desk writing calligraphy... Wrists hurt,twitter_cikm_2010
is super excited for tomorrow ! onstage at 8:00 am ! ,Sentiment140
@AskPayPal hey paypal gifts isn't working ???.. help pleaseee https://t.co/bB4XYKtPZB,Customer Support on Twitter
Smiling  Back to my nocturnal ways. Gonna watch a movie til I fall asleep.,Sentiment140
In the batcave playing my ps3 and 360,twitter_cikm_2010
@MeMandark i only like walking when it's coldish and darkish :)))),twitter_cikm_2010
#firstdaterules I don't go dutch. I'm either paying or I'm not.and on the first date I'm payin.if I see u even glance at the check #itson,twitter_cikm_2010
I'm not a gangster I'm just an organizer with great options. Now stop asking questions before you end up like you're father @____________,twitter_cikm_2010
My brief two cents on why YouTube is still the best option for hosting videos. http://bit.ly/1airSA,twitter_cikm_2010
Celebrating my sister and  aaron's engagement at Blue Hill in NYC! @richbruskoff and I couldn't be happier- welcome to the family aaron!,twitter_cikm_2010
RT @drakkardnoir: I feel sorry 4 any individual attendin this party 2night.. there is too much alcohol.. your life is over. Welcome to mine.,twitter_cikm_2010
@KashdXxOutXxB did u get the email,twitter_cikm_2010
@BugJemm ...then when I published to blog...no diagrams  Argh ffs I so wish I had a freaking brain!!,Sentiment140
@oxmissnikkixo thts too funni->i went and looked...lmao...front page bitch!!! ahhhhaha,twitter_cikm_2010
@febybachtiar nothing special  flat to da hell. kinda boring lil bit because i dont met that particular guy. hm.,Sentiment140
The #Oscars scream color! #diversity and Finally #blacksfirsts,twitter_cikm_2010
Stop and think about what your eating >> Controversial Dinners: Food Fights Around the Country http://bit.ly/88heT,twitter_cikm_2010
@StaceGots LOL I'm a night owl too ,Sentiment140
We should start a program where twitter follower takes turns sending one person a $1 in pay pal !!!!!!!!!!,twitter_cikm_2010
Almost got arrested..,twitter_cikm_2010
I subscribed to readytomanifest's channel on YouTube http://bit.ly/rWpXw,twitter_cikm_2010
"wait why did Tyrus Thomas Look at Camby Like That,and Why Did Camby smack his lips & Say ""Dont Look At Me Like That""?!? @Vebra @Candice_VPR",twitter_cikm_2010
@CHRISDJMOYLES go chill with a beer in the garden! and have one for me too ,Sentiment140
Have you very had doubts about a particular #diagnosis?,Depression - Twitter Dataset + Feature Extraction
"@MirPeace have a wonderful weekend, sounds like you've got your hands full to say the least! ",Sentiment140
Notes On Baseball America's Top 10 Mets Prospects http://FANpeeps.com/-3NY8 #mets,twitter_cikm_2010
yes where hold off from telling the truth and lie well the name freedom ,Twitter Sentiments Dataset
"Lots of Buzz about the new Google Music initiative.  If you are using CD Baby for digital distribution, we get you to LaLa.com",twitter_cikm_2010
"I don't know why, but I have been fantasizing about a Tall Fine Japenese Man with a mean shoe game and quite nerdish.   Dang....",twitter_cikm_2010
@kyle73044 it's tight though. Good song too. Go to gaga's website and watch her video,twitter_cikm_2010
@adreamyxoxo HAHAHAHA that made lol bc when I was reading it I was XD,twitter_cikm_2010
can someone tell pat to leave my house. i need to study. thanks im now going to summer school. ,Sentiment140
@WarrenYip bart is not fun at all  excitement died down too fast.,Sentiment140
RT @samversionone: To formspring or not to formspring? That is the question. <<Do it! Why not? Isn't that the question answer thing? Lol :),twitter_cikm_2010
Reader: Favorite Toys of Christmas Season | Freehold InJersey http://ow.ly/167aDP,twitter_cikm_2010
"Just finished the nicest dinner with my family, dad leaves to go back to Holland tomorrow ",Sentiment140
"@VerizonSupport Desktop, dsl from phone line, dry loop",Customer Support on Twitter
"hello hello hello!  concert this weekend was amazing!! kenny ches, sugarland, miranda lambert, lady antebellum, and montgomery gentry!",Sentiment140
@381119 Lillian looks super comfy! Hope she received extra cuddles tonight.,Customer Support on Twitter
GIVEAWAY – and review of Core Rhythms (aka Erica and Susan dance their way to fitness) http://bit.ly/102KuN via @AddToAny,twitter_cikm_2010
"''Can't stop, won't stop. I must be dreaming.''",twitter_cikm_2010
@chicafabulous that's right absolutely fabulous,twitter_cikm_2010
Excellent advice young madam.,twitter_cikm_2010
Happy Nessy has knitting books and Tokko. :),twitter_cikm_2010
@RokSteady1 yo I might unfollow ya ass if u don't change ya password and stop sending me spam.,twitter_cikm_2010
@KellyDivine It's Star Trek. Not Star Treck. LOL! ,Sentiment140
Discussion: Profitable SF startup needs RoR developer - Were already making money and weve barely sc http://tinyurl.com/msx79n,twitter_cikm_2010
@SonoranDragon I know! ,Sentiment140
"Haaaaa this shit is FINALLY real...and none of it makes sense. Ha, I'm engaged and then married to my WORK for further notice.",twitter_cikm_2010
1 hour to go...,twitter_cikm_2010
Does anybody else peep that every #lilwaynetweet is talking about absolutely nothing?,twitter_cikm_2010
Lol,twitter_cikm_2010
"GOOD MORNING INTERNET! hope you are all well  having a GREAT morning here and i love you sam &lt;3, PLUTO IS A VHJHKBJNPKON;",Sentiment140
"......Soo bored, and annoyed. Everyones gone out having fun, i need some bloudy money, nothing to friggin do!! ",Sentiment140
I reallllllllllly wish someone took my blackberry away from me before I started drinking last night... Next day drunk txt regret... FML,twitter_cikm_2010
Drove myself to work this morning ,Sentiment140
"I used to play for the Red Dragons.They called me crazy legs"" Spooner,prior to that it was ""legs"" Spooner http://tweetphoto.com/8752065",twitter_cikm_2010
"Library events today: Job Seeking Workshop http://bit.ly/DdrUU, Teen Movie Night http://bit.ly/Xachq, film discussion http://bit.ly/HiZNz",twitter_cikm_2010
"New video footy of TSC skate team riders Ben, Kevin, Shauna & Taylor posted on the site... lurk it... http://tinkersurfcompany.com/team",twitter_cikm_2010
F! RT @espn: Florida picks off Michigan St. in Legends Classic - http://tinyurl.com/yge4m6t,twitter_cikm_2010
"HEY HEY you can't go behind the bar to get ice, kim will fire you for that! ""I triple dog dare him""",twitter_cikm_2010
"Why exercise or eat properly? Just slip your whole body into a high pressure compression sleeve and PRESTO, you're Alicia Keyes! #p2 #tcot",twitter_cikm_2010
Words are weapons and tools that build and destroy paradigms: http://bit.ly/1ph0v - http://bit.ly/3fLKbC,twitter_cikm_2010
@ourcitylight that was so sudden!! ,Sentiment140
"On what??? RT @safia_: finally, nightline are airing @LupeFiasco's interview tonight",twitter_cikm_2010
I dont feel to good to day,twitter_cikm_2010
@MandyMorbid I love that my favorite person ever is as big a dork as I am,twitter_cikm_2010
@sonyavstiffany Stop with Formspring...you know you not answering shit!,twitter_cikm_2010
Afternoon @teeography @trinibeat :),twitter_cikm_2010
"@TSH_Matt Matt, last thing I heard was that there would be a break for 4 weeks in the middle for the Olympics....argh! #lost",twitter_cikm_2010
@AmericanAir Good afternoon AA!  Thanks for the response.  Record locator: QZZUMG.  I’m on my way to DFW at this time.  Thank you.,Customer Support on Twitter
@hassanelder ;) u know we naturally do this!,twitter_cikm_2010
"@MiSsNakisaki what u doin tonight, need to go out, meet my nigga #patron at the club",twitter_cikm_2010
"...we said “this thing is huge, and we’re going to kick ass at it”. It’s the CS approach to business. http://bit.ly/2yQVKk",twitter_cikm_2010
modi pure nationalist without any question your pappu family deshdrohi looted india joined back hand with pak,Twitter Sentiments Dataset
http://subwayfreshbuzz.mtviggy.com/artist.php?id=11&fbid=-PC2nY9N2c- THIS IS NOT A GAME! A CULT FOLLOWING LIKE A CULT! BOY SAND ON MTV.COM,twitter_cikm_2010
"I've finally decided to get the wheels turning on the ""5am"" track. I'm starting to collect remixes and my release... http://bit.ly/lKgJ8",twitter_cikm_2010
Why I dnt see nobody pics on this new shit???,twitter_cikm_2010
"@AnitaDFiouris Luv the quote. No judgement. ""birthing-best"" =life purpose is brillant. THX",twitter_cikm_2010
Game just tipped off! Cal is looking sharp in their new unis.,twitter_cikm_2010
@318317 The prices on our website are set by individual sellers depending upon the inputs they receive from the manufacturer. ^KA,Customer Support on Twitter
@ShanaeDenise me too...  per @KellyPaxton advice... mi try an stay #LOkey,twitter_cikm_2010
"Video!  Post-game comments from Tom Soehn, Luciano Emilio, Lawson Vaughn & Santino Quaranta:  http://tinyurl.com/ybvod6a",twitter_cikm_2010
still can't find my david cook cd..  nooo!,Sentiment140
RT @BuildingBob: @BrandonGMC nigga fuck gmc and yo click...yall all sum pussies to me! meow!! Haha yea ok building Bob..,twitter_cikm_2010
Sweet @Hulu has Kitchen Nightmares b/c I missed Mojitos,twitter_cikm_2010
@llordllama Not any more! It is sorted and refreshed ,Sentiment140
#icant rock wit leather fitteds,twitter_cikm_2010
@ijustine I wish my TomTom had an update for the new exits on the NJ Turnpike! I got soooo lost the other day!,twitter_cikm_2010
@chinagirlradio Werd that shit is tuff,twitter_cikm_2010
@outofmemory01 wow. thats weird. all of the chix you follow look EXACTLY the same. feel like im looking in a funhouse mirror. ,Sentiment140
@212539 How disappointing. I'm sorry about the chips. Will you let our team know here?  https://t.co/0f6pFdYU9j -Tara,Customer Support on Twitter
"@ValentiaVerena so tech val how to wrestle, workout with al and lunch with val??? sounds good to me lol",twitter_cikm_2010
"Um yeah did I mention that I HATE SCHOOL , wow I can't wait till' summer break , colud these 2 weeks seem any longer - NO! ",Sentiment140
@jerryharrison *eye roll*,twitter_cikm_2010
@jenjen143 just thought I would share. :) get your people to go show my boy @DJWS some love,twitter_cikm_2010
Job interview tomorrow! Whoo!,twitter_cikm_2010
@CSNEWS YAY! @vickytcobra is defeating Demi Lovato! im voting like every 20 minutes!  thanks for the hint!,Sentiment140
can the Yanks rlly play in this tonight????,twitter_cikm_2010
Watching 13 ghosts with The Boy & it's freaking me the fuck out. Nightmares tonight guaranteed.,twitter_cikm_2010
Daily Dish:  Chickpea Thursday at Rosemarie's house w/sauteed kale and semolina toast- http://ow.ly/i/6tH,twitter_cikm_2010
@Barney21 feeling much better .. thank you  .. how's your head?,Sentiment140
"@371958 We don't expect this to happen, Dave! Truly sorry. Without sharing account information,  is there anything we can help with? ^AB",Customer Support on Twitter
@OnlyNicky yea I don't think I'm going anymore lol,twitter_cikm_2010
"John Fogerty on Saturday, November 21 at 08:00 PM. Tickets from $69.95: http://bit.ly/5mAdL",twitter_cikm_2010
Yay for Pacifics  http://tweetphoto.com/14301361,twitter_cikm_2010
RT @DarnellWright: No need to #losemynumber if ur on T-Mobile u guys Service is all Fucked up anyway. Keep It!,twitter_cikm_2010
