"tweet_text","event_type","original_relevant_label","meta","tweet_id","dataset","relevant","humanitarian_label","event_name","original_humanitarian_label","year"
"holy poops for the first time in my life, I actually felt that earthquake ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","73b563a9-2684-4125-87dc-a112f186f839","eyewitness_messages","True","","","","2017"
"My officemates are panicking saying that there's an earthquake and I didn't feel a thing.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","836dc108-67a9-47e4-8a8d-99d0d4eaa365","eyewitness_messages","True","","","","2017"
"omg first time to feel an earthquake Pero keri parin sa shoot lmao","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3bf113db-4e73-4f09-b431-53ee2777315b","eyewitness_messages","True","","","","2017"
"I just felt an earthquake.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","abfcc0d6-7a9e-43e7-bfd4-619205b7651d","eyewitness_messages","True","","","","2017"
"oh shit i felt an earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d9732fde-811b-4200-8349-7803114ee4f1","eyewitness_messages","True","","","","2017"
"That was the longest earthquake I've ever felt wtf.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e84e0af0-2c99-4dbe-ae3c-4bc215ee0fdf","eyewitness_messages","True","","","","2017"
"wtf im literally on the top floor of my building surrounded by people who were freaking out about an earthquake AND I STILL FEEL NOTHING","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","28dbd5c6-a597-4ef5-aabc-06f0c21ec395","eyewitness_messages","True","","","","2017"
"Just felt a shake and chandelier is swaying here in #Paranaque. Did we just have an #earthquake? #EarthquakePH @SouthSnippets","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","959e40cd-0511-45fc-a7a6-548673a1e106","eyewitness_messages","True","","","","2017"
"i just felt the earthquake here in the office ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2524da52-726c-46ab-96a6-9c5f3eeadac6","eyewitness_messages","True","","","","2017"
"we're in the 4th floor of mega and an earthquake happened sketchy","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3b48a5db-ef5c-4562-85ba-f184ec3d13c1","eyewitness_messages","True","","","","2017"
"omagah an earthquake just happened no wonder i felt so dizzy even just by sitting","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f143278d-7d41-4bd1-a935-6bda8c9dec93","eyewitness_messages","True","","","","2017"
"That sudden strong earthquake makes me shit myself!! And no one in this building is alarmed!!! Im the only one freaking out dafuq!!!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","b7115b18-52f9-4c49-a258-d105c746e394","eyewitness_messages","True","","","","2017"
"Just felt a mild earthquake here in East Metro Manila just now. Lasted for more than 30sec.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c90fa9c7-e27b-45bd-9931-c829978a0c9e","eyewitness_messages","True","","","","2017"
"Wow earthquake, katagal, our water pond are shaking right at this moment..my gosh!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4a8478d2-b9e8-4c51-b246-32f8494197c2","eyewitness_messages","True","","","","2017"
"uy earthquake at rockwell!!!!!! weâ€™re at the 16th floor :-(","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a5171efb-cc0a-4529-9a21-03e738cf4d63","eyewitness_messages","True","","","","2017"
"I was holding on to the electric fan when the earthquake was going on","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e8914cd2-1e45-45ee-8d8f-3431b3be2329","eyewitness_messages","True","","","","2017"
"I felt an earthquake just now in Manila Philippines. I am right now in Cainta, which is near Manila","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","531bce36-6522-4661-b77f-026f7b272a38","eyewitness_messages","True","","","","2017"
"Felt it for few seconds here in C5 Reliance Bldg, pasig #earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","80146795-7fc8-4826-92af-c5b3ec6b6e77","eyewitness_messages","True","","","","2017"
"Yup, I felt an earthquake just checked twitter to validate it. Keep safe everyone. ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","45cd8f70-17b7-4b18-a5c8-2b3bb9ae5cb3","eyewitness_messages","True","","","","2017"
"That was the longest earthquake I've experience. I feel a bit dizzy.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2bac505b-1d58-4ebc-9850-b156fce9e8e8","eyewitness_messages","True","","","","2017"
"Had an earthquake just now! :(","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","ce5399fe-67d1-45c3-8913-f1cea58262a3","eyewitness_messages","True","","","","2017"
"Alhamdullah, my first time to experience an earthquake alhamdullah it wasn't strong","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","817caa67-2835-45fa-95fa-1f10d94f0248","eyewitness_messages","True","","","","2017"
"oh god i just felt the earthquake  stay vigilant and keep safe guys","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d7657d10-f7be-42f4-aabc-09e6d6a22a4e","eyewitness_messages","True","","","","2017"
"OMG that earthquake was so scary our building was actually evacuated.  https://t.co/sqSh7Kizq3","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","bb108ad2-5816-4829-844f-07d310aceea7","eyewitness_messages","True","","","","2017"
"When the earthquake started, I was going to run down to check on my pups, but my mom told me to sit back down and wait until it's over. ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","fac8aa19-06fe-493a-892e-338372faab18","eyewitness_messages","True","","","","2017"
"There was an earthquake and as i was trying to figure out where to take shelter my lil brother ran outside my heart fucking dropped","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","66f69b74-5628-4ec8-af14-e52d8906f62d","eyewitness_messages","True","","","","2017"
"i thought someone was rocking my chair turns out it was an earthquake ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","300bed0c-2a30-434a-9578-43ed90ad38ec","eyewitness_messages","True","","","","2017"
"holy shit the earthquake was 6.6 thats so strong","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","9e311f80-faf8-42e1-b10e-48c76c52530b","eyewitness_messages","True","","","","2017"
"there was an earthquake a few minutes ago gah im getting anxious again","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","7cb2a539-25a5-462d-8573-b3d91e892a25","eyewitness_messages","True","","","","2017"
"its my first time to feel an earthquake cuz most of the times that disaster came out im just having my sleep...","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","afb1b4de-8921-4db7-94f7-3f77db8fa0ba","eyewitness_messages","True","","","","2017"
"my mom called me to tell me about the earthquake and she's very shookt (literally and figuratively) that i did not feel it one bit ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","24d73631-da90-423f-b675-e2fedf8a81b5","eyewitness_messages","True","","","","2017"
"strongest and longest earthquake I have ever felt.. Never again!!! #EarthquakePH https://t.co/T7oPZx76C0","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","86930a79-7da8-43b1-94ca-bdacd3d880e6","eyewitness_messages","True","","","","2017"
"we're having our class on the 2nd floor when the earthquake struck","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","52b6304b-dfe6-4e60-8541-76c90702e694","eyewitness_messages","True","","","","2017"
"Just felt a gentle swaying here at the FEBC office in Ortigas. How was it in your area? Keep safe.  #earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","038745ff-4cbe-47d0-9f87-5f31240470c1","eyewitness_messages","True","","","","2017"
"It's raining hard after an earthquake ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e5cd2599-6bcb-4e6e-a162-5471287dd7f2","eyewitness_messages","True","","","","2017"
"My first experience of a 6.4 magnitude earthquake. Although I have to say I was quite far from the epicenter. #EarthquakePH","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c510e77e-1d34-45de-aeb0-11d6b1fa43a5","eyewitness_messages","True","","","","2017"
"i just arrived to uni and apparently, classes are suspended bc of an earthquake. hmm stay safe everyone","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4c53d9ed-55fd-417d-acd6-5309f8974fbe","eyewitness_messages","True","","","","2017"
"Worst earthquake i've felt so far. They've called work off for the rest of the day. Stay safe, friends!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","bcf47fa7-5f44-4677-b2b3-f3a5f1daf976","eyewitness_messages","True","","","","2017"
"play was cancelled bc of the earthquake ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c985423a-80f7-42e1-b107-cd4bfb1e05ae","eyewitness_messages","True","","","","2017"
"They suspended  our classes because the 2nd floor of our school building was crack due to earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1ce0d8e8-7699-4eb9-91fc-7df96cd9e565","eyewitness_messages","True","","","","2017"
"We were at the 25th flr when the earthquake happened, I swear to God, I thought I was going to die.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a7a40337-9136-4f84-b1d1-cab3e77b03a2","eyewitness_messages","True","","","","2017"
"there was an earthquake and i didnt feel anything omg","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","6c0846e1-1bd1-4e6e-9b42-bc6de11bde80","eyewitness_messages","True","","","","2017"
"there was an earthquake ,, i felt it nd thank God the epicenter is far from where we were so it was weak","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8e5bb1c6-aef4-4e75-b011-64574d3f12dc","eyewitness_messages","True","","","","2017"
"I felt an earthquake earlier. I first felt an earthquake. I thought it would grow stronger So i cried a little bit","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","72d22d5c-a6f2-4aa1-8b41-8f1d8e90937a","eyewitness_messages","True","","","","2017"
"i was leaning on the hallway on the second floor and then earthquake happened i lost my shit","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e81620f2-3073-4943-9fbb-bffeefa56c5c","eyewitness_messages","True","","","","2017"
"i was at school during the earthquake it was SO SCARY I SWEAR","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","382218d4-18e2-4874-af22-bba5db4a6c35","eyewitness_messages","True","","","","2017"
"im still dizzy from the earthquake :(( i almost cried during it because i panicked and there was no one close to me to hold my hand :((","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e830e7ba-10bf-48e2-a951-ade7e60834e4","eyewitness_messages","True","","","","2017"
"That fucking earthquake had me thinking I was in sleep paralysis mode.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0c3100d2-a99b-4e14-b4c8-c93a76ef0298","eyewitness_messages","True","","","","2017"
"had to leave my things and muh laptop at school because of an earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a2dd0bb7-6d30-4f6d-99ab-4c016a95305d","eyewitness_messages","True","","","","2017"
"we were about to finish our quiz when the earthquake happened :/  many students cried bcs of experiencing it for the 1st time #EarthquakePH","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","62266dfc-7800-4809-b788-8e74194aad3c","eyewitness_messages","True","","","","2017"
"so there's an 6.1 earthquake happened at batangas awhile ago.. felt it at nat. museum","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c49fcc32-98c7-4587-9fd7-28d77f96eee7","eyewitness_messages","True","","","","2017"
"Today is by far the most stressful day in all my time in uni. An earthquake hit (not too bad) but we had to evacuate the building and stuff","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","b42b21ca-0970-4d80-8821-da27a65c8f2b","eyewitness_messages","True","","","","2017"
"it's my first time experiencing an earthquake that strong earlier &amp; i was literally shookt i wanted to cry. PH tlist stay safe and aware! ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","77db372e-5d50-4453-941d-c14c43bb292c","eyewitness_messages","True","","","","2017"
"Still suffering from a headache due to the earthquake.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3757ae79-b673-4e36-adb0-353431e50bba","eyewitness_messages","True","","","","2017"
"Everyone who lives in Toronto, did you guys feel the earthquake too? My bed just started shaking","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","fc77f13e-6017-4572-b39d-5f558271a13a","eyewitness_messages","True","","","","2017"
"I was cuddled in bed, fighting between sleeping or  getting up for dinner. After the earthquake, I jumped right up and went to the kitchen ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","341f6ad8-4b45-4bf6-81f8-bd7b4abb9e82","eyewitness_messages","True","","","","2017"
"Feeling a good sized #earthquake in #Tokyo right now","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d80a8f6b-ce5b-422e-98b2-9d6fa85e0060","eyewitness_messages","True","","","","2017"
"Oh that earthquake woke me up, rocked the shit out of my bed","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","91f21c09-1785-40ef-b1c5-8bb2fe2d58e9","eyewitness_messages","True","","","","2017"
"My first earthquake ahhh, my host sisters say it was really big?? It felt so weird, wtf","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f3c7700d-ff87-40fc-b9d6-d3cb9bf8cb75","eyewitness_messages","True","","","","2017"
"there was another earthquake again i got so scared djdjjd","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","94e03442-a61f-49a4-9015-c96a403ffd39","eyewitness_messages","True","","","","2017"
"earthquake now","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1180977c-f1e6-4cc5-86ad-63f9747cc942","eyewitness_messages","True","","","","2017"
"just experienced my first actual earthquake in Japan ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","54df4e89-dddf-4d37-b67e-d5def654f0de","eyewitness_messages","True","","","","2017"
"That earthquake fucking shit me up JFC because I'm walking this entire forest and metal house shook so loud it sounded horrendous.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","403738c9-b272-496f-9c7f-d20e18a1a065","eyewitness_messages","True","","","","2017"
"Edmond is on a roll tonight. Literally. #earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","36e0359a-63ec-4a8b-92ce-26197903c4ef","eyewitness_messages","True","","","","2017"
"Thought my house was sinking in for a min but no it was an earthquake â€","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f4d58d93-67d3-48bd-9bb1-6a6125b4ff9b","eyewitness_messages","True","","","","2017"
"Another earthquake in Edmond!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","87479207-0139-48fd-bb2f-5059f4942943","eyewitness_messages","True","","","","2017"
"The house just shook for a sec..was that an earthquake??","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2020289e-bd1e-4e55-968f-54df1440c899","eyewitness_messages","True","","","","2017"
"@kfor Another earthquake... that one seemed stronger than the one that hit edmond earlier","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","dc3226cd-90ad-4183-ac88-b8ea87a0c43a","eyewitness_messages","True","","","","2017"
"Damn, I thought North Korea really did it but it was just an earthquake  :(","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","eef6bfde-a981-4934-b7bf-1745c2d22acd","eyewitness_messages","True","","","","2017"
"The strongest earthquake I've felt in OK and we're on the third floor of this building but everything was shaking. Stop frickin' fracking!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a05888b1-db84-4a42-aa62-0782af46a0ed","eyewitness_messages","True","","","","2017"
"Woah just experienced a huge earthquake here in Oklahoma super cool but scary","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","44a48418-6a0e-4f3a-aff9-d45b88c0e1d8","eyewitness_messages","True","","","","2017"
"Um, I think an earthquake just hit here. I'm on the 20th floor of this building. I'm a tad disturbed by that.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8b94ecbb-3534-4b3a-a408-da3bea4692e7","eyewitness_messages","True","","","","2017"
"im just here to tell you we just had an earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","007faae2-b600-441e-a15b-ceb0a4b388e9","eyewitness_messages","True","","","","2017"
"i was falling asleep and we just had a huge earthquake fuck this","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a9bf8102-3d9d-40e1-93b7-880865e940a9","eyewitness_messages","True","","","","2017"
"Oh hello dear earthquake, nice to see you again (could you not happen at 3am because you almost give me a heart attack? Thanks)","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a22b6cfa-1844-4e9c-ac7e-a0235b295177","eyewitness_messages","True","","","","2017"
"Ouch... we got hit by a medium sized earthquake... probably 5-6 richter near here. it was a short burst, it felt like a kick on the chins","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","eb7dbe4e-4fa1-4023-a198-269069ec0b4f","eyewitness_messages","True","","","","2017"
"Just experienced my first earthquake and I can now firmly say that I never want to go through that again  #asustado","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","12919400-135f-4278-9191-050c0b552cb8","eyewitness_messages","True","","","","2017"
"ah waking up at 3am to an earthquake thank u chile","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c1bf3434-b7b9-49db-9618-e6e2e29b5793","eyewitness_messages","True","","","","2017"
"think i jus felt an earthquake while sitting on the toilet ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","7a8bfaf4-d183-4453-9df3-2ab8233e9262","eyewitness_messages","True","","","","2017"
"Scariest little earthquake I've felt in a good minute","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8f9c2d5f-6242-4e25-8a4a-ed690b29a982","eyewitness_messages","True","","","","2017"
"I jus feel a earthquake?","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","77f5290c-ee83-4559-a797-60e485482279","eyewitness_messages","True","","","","2017"
"Wow, that was a big earthquake.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d23957ff-111a-44dd-b346-49402bbb8247","eyewitness_messages","True","","","","2017"
"that was literally the worst earthquake i've ever experienced living in edmond, and i've been here for 3 years ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","343ad2ce-d409-4a0a-acee-a95a4c035b5c","eyewitness_messages","True","","","","2017"
"That was a MASSIVE earthquake. It's still shaking my house. Hope everyone's good.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","808e7ad0-c76c-48d9-82b6-54ab2aa390a0","eyewitness_messages","True","","","","2017"
"Just felt a small earthquake #JoinTheClub #ShakeShakeShakeShakeIt","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","5f50ba6f-20fa-437f-b700-d9b936ebdeb6","eyewitness_messages","True","","","","2017"
"This earthquake still shaking my bedâ€","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","7c2faa3d-62c1-4de4-a663-d29a55819485","eyewitness_messages","True","","","","2017"
"I've never felt so vulnerable in my life. An earth quake just hit and I was stuck in the toilet.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0d428203-0e5a-4248-9087-72b22e5a8e82","eyewitness_messages","True","","","","2017"
"currently feeling an earthquake, I'll never get used to these.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1a13e369-4215-48d4-ab02-9e3ef602069c","eyewitness_messages","True","","","","2017"
"I am 1000% sure I just felt an earthquake ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","853ef030-aa32-4d9b-ab29-202ba8a27238","eyewitness_messages","True","","","","2017"
"that earthquake almost made me pee myself hit while i was watching a scary movie","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1f490e1b-7c8b-4a2c-864a-9de2a6799835","eyewitness_messages","True","","","","2017"
"That was a big frigging earthquake Edmond Ok! Hell yeah I felt it!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3652eeab-02be-49e0-8468-54120e6b1954","eyewitness_messages","True","","","","2017"
"Just felt an earthquake near Edmond, walls shaking and all","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4f7e64de-85a2-45e3-aa9e-1217a62953f2","eyewitness_messages","True","","","","2017"
"Massive earthquake! We lost power.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","91991610-461a-4af3-8202-7e5e0467c114","eyewitness_messages","True","","","","2017"
"Another earthquake in Edmond. It felt pretty big","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","88a5680e-5e94-4c47-895a-0dc774f021e4","eyewitness_messages","True","","","","2017"
"Holy shit that was a huge earthquake...  Edmond 9:57pm #earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c24d1b2c-0995-440b-8193-d72d4fd1d646","eyewitness_messages","True","","","","2017"
"being alone and an earthquake happening, omg I'm shivering in my boots","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8558f7ac-42aa-4fee-bf6b-fca6ce6d02f2","eyewitness_messages","True","","","","2017"
"Another earthquake. Edmond has been seismically active the last couple of days! I bet that was about  a 4 or so!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","43916bb7-2e93-4d56-b94a-8f2554654392","eyewitness_messages","True","","","","2017"
"Holy hell, that was quite the earthquake in #midtown OKC.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","57ea2ffe-9d1f-4ddb-9acc-18fb43124e17","eyewitness_messages","True","","","","2017"
"bro that might have been the biggest earthquake i've ever felt","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","45e0f809-dd65-4ed2-95c2-1d0c4ff85b7c","eyewitness_messages","True","","","","2017"
"Dang, that earthquake... ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","89b9a3eb-c13a-4244-94aa-cc0d37376da9","eyewitness_messages","True","","","","2017"
"Oh my goodness that earthquake just seriously jerked my bed hard twice. Felt like a paranormal attack or something. ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c41dd8a2-0461-4ec0-8ce9-213d61350317","eyewitness_messages","True","","","","2017"
"#earthquake Just felt earthquake here!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f076b8bc-7298-4b5c-bde4-ece1a7009093","eyewitness_messages","True","","","","2017"
"ik i'm not crazy that was an earthquake ","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","81e96c56-5761-4ef1-b418-18bcac4a7d0c","eyewitness_messages","True","","","","2017"
"By my count that was the 4th earthquake I've felt today in my 3rd story apt. This is getting stupid","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","37e9835a-a75a-4be3-89e9-b26ce40db93c","eyewitness_messages","True","","","","2017"
"Short but strong earthquake felt just north of downtown Tulsa. @jamesaydelott","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c8d5a0fb-f0cb-4674-9a77-2ddb3ef3a6b1","eyewitness_messages","True","","","","2017"
"I literally thought to myself yesterday, â€œwow, we havenâ€™t had an earthquake in so long.â€","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c4fb4553-01a4-4085-887d-e85fbc9b002e","eyewitness_messages","True","","","","2017"
"WOW!!! Just felt another earthquake. That makes two nights in a row.","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d3d7bce2-4d8c-4d9c-bb0d-449eed40f858","eyewitness_messages","True","","","","2017"
"Holy Crap!!! That earthquake was big!  It went on for 10 seconds! #Edmond #Earthquake","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4cc4704b-79b5-49d6-8330-b0f39955ca50","eyewitness_messages","True","","","","2017"
"I think we just experienced a small earthquake.   I noticed a tremble in my hotel @HolidayInn on Quail Springs Parkway in @OklahomaCity_OK","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","49076356-63e2-4e5b-a83f-9157e98ea52b","eyewitness_messages","True","","","","2017"
"That was a huge earthquake! Scared us! Power is out in Northeast Edmond..... https://t.co/ZIfcxfqQTM","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c7cca89c-033a-4d8c-a664-fadf570b48df","eyewitness_messages","True","","","","2017"
"It's a huge earthquake here in Gensan!","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d998654a-3a06-4ef3-9e46-a5846a54b78f","eyewitness_messages","True","","","","2017"
"There was an earthquake in Padang, I was like running down the stairs and out of my house","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","b75d2dd7-4e43-405d-8bdf-eb2422d1dacd","eyewitness_messages","True","","","","2017"
"swore I felt an earthquake. I'm still shook LITERALLY","earthquake","direct-eyewitness","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","9c700549-1e36-4915-b4be-25ed9be27bd2","eyewitness_messages","True","","","","2017"
