"tweet_text","event_type","original_informative_label","meta","tweet_id","dataset","informative","humanitarian_label","event_name","original_humanitarian_label","year"
"@nanditathhakur @hindustanse China in 4 shock after shock effect.India has changed","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","581890fb-b8c1-41aa-bf6c-468d9a3941e8","eyewitness_messages","False","","","","2017"
"Hey earthquake, now would be a perfect time to demolish Los Angeles.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f9aaf9be-8eed-4c80-8944-a5c9ff9949e6","eyewitness_messages","False","","","","2017"
"Hey earthquake, why not visit LA? C'mon, buddy.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4fa7f044-4136-47cf-8d49-789d2bd635f4","eyewitness_messages","False","","","","2017"
"Tips on stress reduction straight from an earthquake zone. - Your Brain Health via BrainSights https://t.co/4xfeVinOCZ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3adb160d-683b-46b4-9302-d0562355fe7a","eyewitness_messages","False","","","","2017"
"We need an earthquake to bring rentals down. https://t.co/xkuXVbOCZ3","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c83d6ba3-8403-479d-a07a-7cfce72bc263","eyewitness_messages","False","","","","2017"
"A real decision is measured by the recent earthquake.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a2ad8d7f-db3c-45b2-b871-7b5c94515811","eyewitness_messages","False","","","","2017"
"""hes got a fucking earthquake for a cock"" #AfterGag","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","28e64c18-0c24-470e-9d3c-b2c773af507d","eyewitness_messages","False","","","","2017"
"Twerk it, pop it, anus drop it  Ass check, earthquake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3cb01d89-981f-47a1-b205-16ca22005686","eyewitness_messages","False","","","","2017"
"Our awesome yseali_official participants experience an earthquake simulator on their last day!â€¦ https://t.co/nexumaU2pK","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f2b0d85f-c541-4d97-8d63-75e3249dc632","eyewitness_messages","False","","","","2017"
"Me: Can't sleep at night maybe a nap during the day [jackhammery earthquake retrofit construction on my apt bldg] Me: FML Universe: Yes, FYL","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","7b7b3b99-9bb4-4647-9ce7-73919029e646","eyewitness_messages","False","","","","2017"
"You should be aware of your earthquake and tsunami risks during this coming weeks eclipse. #Cascadia If you live... https://t.co/hMdOxjl2iQ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d97a0b0a-728f-434d-a260-253df17f29f7","eyewitness_messages","False","","","","2017"
"How much money did you and your husband steal from Greek pensioners?  What about the earthquake relief fund for Haiâ€¦ https://t.co/lDJRvhSb7X","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","65c31c9f-55a4-4af9-b0d4-1f37415eb7fb","eyewitness_messages","False","","","","2017"
"Lmaooooo for some reason my prof is asking what do we do in an earthquake and this dude next to me really said stop drop n roll","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f394861a-fd5b-4074-bc2e-c1d24cfe9287","eyewitness_messages","False","","","","2017"
"A drill simulating an earthquake &amp; tsunami was held at a primary school in Bali, Indonesia. JICA also supported thiâ€¦ https://t.co/EIhTv8jFaH","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","19fc8840-5202-494c-a467-8fc86118f01d","eyewitness_messages","False","","","","2017"
"so what happens when approximately 45,000 tons of people simultaneously gather along a tectonic plate zone that is due for an earthquake?","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0e357d18-9b1e-4b31-a582-ced90695f2f4","eyewitness_messages","False","","","","2017"
"@Blklivesmatter lose the keys..destroyed a piece of amercain history,if it feels like an earthquake,the founding faâ€¦ https://t.co/PbwxyUwOJR","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c5d12db9-adf4-410d-95ea-a71958f13c98","eyewitness_messages","False","","","","2017"
"â€” the dispenser at his table and began trying to soak it up.  His hands were shaking as though an earthquake was erupting only in his â€”","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","5a217905-8e68-45f7-9950-8eb233867242","eyewitness_messages","False","","","","2017"
"Cheaply constructed house is the builders own home Made of old growth timber Fire and earthquake resistant Built toâ€¦ https://t.co/EFXhHCiBTh","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","de8a6ecc-00c9-49af-ae89-c9239353bf5d","eyewitness_messages","False","","","","2017"
"@Laydee_El @sassimommi No I think my phone was alerting me to earth quake or email. Saw a notification on twitter and voila","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0e89d4bc-a442-42d4-8135-f30f28a6548c","eyewitness_messages","False","","","","2017"
"What a sad story, I am really shocked. It is an earthquake among the Buddhist community in the west. He inspired... https://t.co/lNU9kglLMd","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","6a35db53-6580-4f87-a1bf-c08319f67b09","eyewitness_messages","False","","","","2017"
"Naval MDRRMO eyes contingency measures on earthquake https://t.co/jzH0jJRPrW","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1aa78e1c-e747-4d18-834c-3e7ae0967daa","eyewitness_messages","False","","","","2017"
"My opinion piece talks about plight of earthquake induced Internally Displaced Persons @ https://t.co/QlB1RqJQ2m https://t.co/sjNB7AVZuY","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","95459197-a7fd-4d50-aece-2b1edb802fef","eyewitness_messages","False","","","","2017"
"y'all, my VERY old dog just came downstairs so idk north korea might be comin or a huge earthquake. just a heads up. #TheAnimalsKnow","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4026c3eb-f7e0-4a02-8830-c8e7457c7031","eyewitness_messages","False","","","","2017"
"RT @swishswishgod: her ass literally look like it caused a earthquake. https://t.co/XCITXaI3r5","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","72f13115-18e1-4654-8db6-0e3c57c51352","eyewitness_messages","False","","","","2017"
"@RiceGum Hey Rice in the song earthquake (Best song ever) with KSI where you taking shots at Logan and Jake? I didn't really get the flow.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8cee6db6-bea9-4988-b7a4-8c3aafea9097","eyewitness_messages","False","","","","2017"
"@kaiju_conserv @RyanAFournier she may cause an earthquake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","575a3329-3a7c-44c0-afff-7b103bb9a515","eyewitness_messages","False","","","","2017"
"'It was like an earthquake': Survivors describe horrors of #SierraLeone mudslide https://t.co/F2nznPdP3T https://t.co/35nCCCp4Om","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","7434c120-616b-4704-b766-1e132f9df0e4","eyewitness_messages","False","","","","2017"
"A public memorial ceremony was held in #earthquake-hit #Jiuzhaigou for the victims of last Tuesdayâ€™s earthquake. https://t.co/ulJukU1j97","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","03578338-3da6-44bf-9728-22643b0307c1","eyewitness_messages","False","","","","2017"
"I'ma keep calling you fat 'cause that's all of the shit that I see in you #earthquake #ksi #goesin #ethandiss #Sidemen","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d1af0886-8a32-40f9-8a41-08a50915860d","eyewitness_messages","False","","","","2017"
"An earthquake drill was held at STVPS today, August 16, 2017. https://t.co/22DRhKi4B6","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","294ff192-b07c-493c-b3fd-de3cc8393441","eyewitness_messages","False","","","","2017"
"@ChelseaClinton Your mum and dad stole $6Billiom dollars from earthquake ravaged Haiti. Who's side were they on then? #ClintonCrimeFamily","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","22682322-1e2d-433e-9574-5b580ecc712d","eyewitness_messages","False","","","","2017"
"GOD will flood new york with earthquake,ocean and fire.i will get the fuck out of united state and go to isreal","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","57ea291a-4078-4c4c-8841-7d1d599b09a1","eyewitness_messages","False","","","","2017"
"Quizz sa Pee6, walay ma'answer.  Gian: ""Mag surprise earthquake drill unta ba?"" ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c787547f-a8e5-4c04-9d39-f523c282ed53","eyewitness_messages","False","","","","2017"
"I want to suck your clit and finger your pussy until you cum so hard the neighbors run outside thinking it's a earthquake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a6c684f2-83b2-4d2d-878a-315b5f2c5678","eyewitness_messages","False","","","","2017"
"#Chinese #paramilitary police take care of a survivor after an #earthquake in Jiuzhaigou county https://t.co/igQfLJhBGw","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","66a2fa0e-b124-4e17-ba60-a3111cc7bc96","eyewitness_messages","False","","","","2017"
"After earthquake: If you were away from home, return only when authorities say it is safe to do so","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","636d0c36-e62b-4281-a995-5cb2d70e24a5","eyewitness_messages","False","","","","2017"
"""There will be major earthquake in the city of his residence if he thinks somewhat new thoughts and takes somewhat new actions""","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2920ecb7-cbc6-45ae-9ac1-4d18f621bee0","eyewitness_messages","False","","","","2017"
"I was alone in the car and got scared. But it wasn't am earthquake, just big trucks passing by near my car. Later I thought that the fear...","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2da03b6f-6b8c-46c0-a977-c7245ad9a92f","eyewitness_messages","False","","","","2017"
"During earthquake: Be aware that fire alarms and sprinkler systems may go off in buildings during an earthquake, even if there is no fire","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","5ce9ac88-d497-4255-bc4e-626b0059aef7","eyewitness_messages","False","","","","2017"
"What do you call a cow during an earthquake? Milkshake #Funny","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c28705ad-224c-4877-963c-0e2bf3c1b9ae","eyewitness_messages","False","","","","2017"
"blacklisted the earthquake ends","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","b13a2e8f-05d0-456b-ace3-1387f68998d6","eyewitness_messages","False","","","","2017"
"student: ma'am earthquake Atty. G: so? if you die, you die  aw","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f11720e9-69fa-4e9b-9527-33d711e6647c","eyewitness_messages","False","","","","2017"
"oh baby log into my prince part~ and pinned me against the wall~ then fuck me like an earthquake  shake shake shakeeeeeeeeeee~","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0f3ddd25-beac-4116-93c9-8200dfe8ae23","eyewitness_messages","False","","","","2017"
" another electric earthquake from @ziurinhell https://t.co/yW3dwqNXGy","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0b602647-320f-48d6-859a-01df55acd5c2","eyewitness_messages","False","","","","2017"
"Thunder rattling bedroom windows this morning. Is an earthquake coming or something? #kcwx #mowx https://t.co/ddKJCy1ZHZ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","40a7f5d1-9adb-4429-a5f2-b1401ee06cea","eyewitness_messages","False","","","","2017"
"Sona - How Can We Make Our Homes 'earthquake-proof'? 03/30/11 (pls RTâ†ºâ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","6ae9b8a5-d9c7-468a-a788-e4c0999b8f5f","eyewitness_messages","False","","","","2017"
"Anna Faris thanks fans for support after shock marriage split https://t.co/PZ16Zy68rN","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c0817fe8-b79b-4f97-b440-7c02ab30b6c5","eyewitness_messages","False","","","","2017"
"Baba is about to shake us like earth quake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","85886e1f-67a7-42d3-b346-3ec878274081","eyewitness_messages","False","","","","2017"
"@wobbu_faith Wear armor everyday so if naay earthquake kay maprotected raka sa mga debris","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3bd1607c-ad5a-425b-a697-c138ca5cbd88","eyewitness_messages","False","","","","2017"
"your love is like an earthquake shaking up my ground.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","403d4ef1-6e26-4062-8ead-01c47849c29a","eyewitness_messages","False","","","","2017"
"kung naay earthquake ug fire drill,naa pud unta toy heartache drill oy","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4f3afef9-692c-4636-bdaa-0ad8a169ab84","eyewitness_messages","False","","","","2017"
"Shake it up with @craigsdewar &amp; check out Geospatial Shape files with earthquake data in @tableau #TFFAPAC Registerâ€¦ https://t.co/biJjqBCHfW","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c39c43ec-30b3-447f-a5e0-5ad4434d1d0b","eyewitness_messages","False","","","","2017"
"Filming his wife at earthquake https://t.co/IyKHX7EpQa","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","92433a3d-a1f7-4ba0-aad5-4b4aa781cd3a","eyewitness_messages","False","","","","2017"
"I thought there was an earthquake but found out that it was just my mind:-(","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","6b0dacf0-2e50-4a22-87b1-1d90850b4dc1","eyewitness_messages","False","","","","2017"
"Is it a good idea to go up the tallest structure in Sth America in a heavy duty earthquake zone? What the heck! Anything for a photo opp!","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3817733b-8871-4351-905d-ebb744ff5576","eyewitness_messages","False","","","","2017"
"Do you have earthquake insurance for your home? https://t.co/pUbnvB2ZrZ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","487bd69f-f05c-4001-8a0f-236dd9faa927","eyewitness_messages","False","","","","2017"
"Expecation: After exams it would be all about chilling again  Reality: Exams were an earthquake and there'd be aftershocks","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","4801e6f4-a4f2-42f5-8afc-acab75ec4cfa","eyewitness_messages","False","","","","2017"
"Kevin-Prince Boateng expected to sign for Eintracht Frankfurt after shock Las Palmas exit https://t.co/IRhyeDxsG9","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f0a41f6a-3639-413b-ab51-437010cbe988","eyewitness_messages","False","","","","2017"
"@CMYogiAditya It's humble request, building may get collapse during heavy rain or earthquake due to illegal construction. Please safe life.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","bfb61103-45f4-4f95-abf6-392584502ed2","eyewitness_messages","False","","","","2017"
"Study: Oklahoma has as much as 80 percent chance of 5.0 earthquake this year; normal seismicity won't return by 2025 https://t.co/oU92ayBStP","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","f22a6b72-82a1-46f5-b2a9-381270febbaf","eyewitness_messages","False","","","","2017"
"We are not having an earthquake, just a bulldozer straight punching the ground","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d2bf3b3a-6d88-4d4b-9706-a0bfbc71edf2","eyewitness_messages","False","","","","2017"
"My girl got the world shook earth quake the world ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8a815b46-d787-4eb0-a5d5-01ba8bd556b2","eyewitness_messages","False","","","","2017"
"I had a vivid dream this morning of an earthquake.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8e850897-c32f-435c-887f-2bbdcd19415f","eyewitness_messages","False","","","","2017"
"Something I should probably talk to my therapist about is why I wake up every morning in LA certain that a devastating earthquake is coming","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","aab2cf9c-c26c-4d16-a937-c47def831c11","eyewitness_messages","False","","","","2017"
"Caltech and others get $4.9 million for earthquake warning system: https://t.co/wYU0J3kfHX https://t.co/cGHvGm0poP","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","51f25f2f-96b4-4c90-a2af-1db0ebfacc28","eyewitness_messages","False","","","","2017"
"All indications are we will see a very large earthquake today in northern border area of Chile and Peru. https://t.co/Q63ahEXfiL","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","6b8b8452-ece4-4c8f-941c-32dca39faf40","eyewitness_messages","False","","","","2017"
"i could smile through an earthquake in la as long as these words play,","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","fa836050-b588-41df-9018-7bd46fb445c4","eyewitness_messages","False","","","","2017"
"Emotional earthquake, bring on disaster....","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","6c347550-d6c6-4ddf-8c5c-23a4c326460f","eyewitness_messages","False","","","","2017"
"@KEEMSTAR @Vikkstar123 deji's and ksi's (earthquake) were worse i think","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","09637d26-45f4-414a-b487-5087b3c7ebda","eyewitness_messages","False","","","","2017"
"How do I sleep if my heart is beating like an earthquake inside my chest","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","80771e24-9201-426d-b66b-12f497caec44","eyewitness_messages","False","","","","2017"
"If an earthquake occurred tomorrow &amp; left devastation everywhere, what would u do? Would u assume u were victim or rescue team?@Mike_Breen","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","650eda71-43be-4a3f-a210-a11b16ab63b2","eyewitness_messages","False","","","","2017"
"@JapanToday Japan island shit, not Soccer, has to pay me first,Stole my money! Living on earthquake &amp; storms,it canâ€¦ https://t.co/uaCCENuZXi","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","ec585b6d-0459-4495-b87b-78228f5d105e","eyewitness_messages","False","","","","2017"
"@Tokyo_gov @japan Japan island shit, not Soccer, has to pay me first,Stole my money! Living on earthquake &amp; storms,â€¦ https://t.co/Altz9bHPfU","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e2e9a041-67a5-473c-91e6-8f5bbff98e6b","eyewitness_messages","False","","","","2017"
"... will occur when the earth is shaken by a great earthquake which will make mountains fall. ...","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","796a26af-d608-4362-8fe0-69e7f194dc42","eyewitness_messages","False","","","","2017"
"I have 10 dollars to my name lol  still feeling the Lollapalooza after shock financially ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","42330dbc-8ea6-4e7e-bd57-0a0a96ea64c2","eyewitness_messages","False","","","","2017"
"Congrats for hitting over a million likes on earthquake! @KSIOlajidebt @RiceGum https://t.co/1FpMm3gaQw","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","b36db16a-6bb4-4817-a3fa-28d5a1310fc9","eyewitness_messages","False","","","","2017"
"If an earthquake happened along this fault line any resulting tsunami could wash over Juneau.  https://t.co/leWQ9Pk3ZH","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a50e3afb-cad0-499d-ba40-0be47068b39b","eyewitness_messages","False","","","","2017"
"About as subtle as an earthquake, I know My mistakes were made for you.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","69872dcf-531e-4ac8-9bf5-7a44b4780297","eyewitness_messages","False","","","","2017"
"this is like ending a losing Monopoly game by yelling ""earthquake!"" and flipping the board. https://t.co/xMS28ISYF9","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","0ddf1cb7-8b1b-45a3-928a-280a32f8b00b","eyewitness_messages","False","","","","2017"
"I feel like an earthquake is gonna happen soon","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","30020d8a-8304-4dd7-a847-a5836ba05922","eyewitness_messages","False","","","","2017"
"How did they build the most #earthquake proof bridge? Check it out! #construction https://t.co/1gFaU7DzbB","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","16bcd3cb-deed-418a-8735-aa34dd43de41","eyewitness_messages","False","","","","2017"
"@JapanInImages @jaywaxy Japan island shit, not Soccer, has to pay me first,Stole my money! Living on earthquake &amp; sâ€¦ https://t.co/X603anEWUg","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","d2c733ac-72a4-4322-b0f5-7bedf5cf299e","eyewitness_messages","False","","","","2017"
"I'm completely convinced they used weather machines to create the earthquake that wrecced Haiti. Hillary used that to build Her foundation.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a0f5c133-16b2-48f4-b4b0-23378b8b039e","eyewitness_messages","False","","","","2017"
"A: EXTREME HEAT kills more people in the US than hurricanes, tornadoes, flood &amp; earthquakes combined â€“ about 400 people during an avg summer","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","3e983a0e-55a3-4212-8033-aa4e8eda36c7","eyewitness_messages","False","","","","2017"
"Why, if an earthquake WIPED OUT all of Hollywood, I WOULD CHEER!  https://t.co/kPAPVWmPEQ https://t.co/hdhEb0UW4s","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","9c940c8a-f200-4146-86c4-492851d6b96e","eyewitness_messages","False","","","","2017"
"I'm glad I live in this time where a girl can look so damn bad as fuck that I want to hit that pussy like an earthquake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","bbe91540-e472-45a7-9b98-78889946bef8","eyewitness_messages","False","","","","2017"
"I'm so glad @MisterShovel tries to tell @JonesysJukebox that wishing for an earthquake is a bad idea. Yow. @955KLOS","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2f928074-30fc-44a6-871c-d8e79b22398f","eyewitness_messages","False","","","","2017"
"The latest Heartbeat of Humanity! https://t.co/BgqlUGGaQd Thanks to @kiwianna111 @halosday @atxipogha1975 #earthquake #earthquakes","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e77d7bc4-e2c6-4fa1-b97b-786e48958f3f","eyewitness_messages","False","","","","2017"
"@GeoffMonmouth Always halve a minute in advance. I can  tell an earthquake before it happens or who's coming for visit.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","42198d1f-1920-4540-8518-b8cab4f44b27","eyewitness_messages","False","","","","2017"
"I just got around to listen to earthquake @Gintokinky   It's worse than God church imo","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","5b042dde-c68a-4e5c-b33d-fb9c26262b6c","eyewitness_messages","False","","","","2017"
"@JacobAWohl @realDonaldTrump LOL. Ignorant @POTUS believers are standing on the edge of a 1000 foot cliff and an earthquake is imminent.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a09c27dc-b985-4139-8957-8e918314e759","eyewitness_messages","False","","","","2017"
"I shall do ANYTHING Master Jews tell me to.  https://t.co/Edj6A4ht6v #japan #tsunami #earthquake #9_11 #WTC #nazismâ€¦ https://t.co/M2UV86iTnH","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","8bdb372a-40c3-4b3d-9fe2-80a57d4629e8","eyewitness_messages","False","","","","2017"
"No, its not an earthquake in a futurist tunnel, its parametric 3d modelling tool, SiClone, 4 @Adsk3dsMax . Simple tâ€¦ https://t.co/lwPdq8UjU3","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","46c660b2-4a05-4484-aeb5-ed0df42c09d5","eyewitness_messages","False","","","","2017"
"If you felt the ground shake just then, just know it wasent an earthquake #Requis @FaZeJev","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1fb25c4a-7070-4230-af15-d13cacd1bd37","eyewitness_messages","False","","","","2017"
"Alright let's see if @RiceGum  really follows his fans back anyways earthquake with @KSIOlajidebt  was a freakin baâ€¦ https://t.co/bWwNZeWL11","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","1a74e44e-a660-426a-9504-97fc64348587","eyewitness_messages","False","","","","2017"
"WH staff Nazi sympothizers Aid Donald Trump #WhyWeMustImpeachTrumpIn7Words #ImpeachTrump #earthquakeâ€¦ https://t.co/FlCfTkyaJe","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","96d0876d-e0cf-4519-85fa-708f1f6af7bc","eyewitness_messages","False","","","","2017"
"makin hoes wobble like a bridge in a earthquake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","dd87ea28-30e7-4613-92bc-29a356f0039f","eyewitness_messages","False","","","","2017"
"In A Cinderella Story how'd her dad die from an earthquake","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","a834b981-1ef6-436b-bed4-374bfcf65844","eyewitness_messages","False","","","","2017"
"So apparently there's a 3% greater chance for an earthquake during a solar eclipse","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","707c6835-36ff-4fbd-9de3-a16d7908bc91","eyewitness_messages","False","","","","2017"
"Designed as Los Angelesâ€™s first earthquake-proof apartment building, the Chateau Marmont has survived every earthquake since 1929.","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","c3d626d1-7c8f-4b32-b2e2-c0448dc88d52","eyewitness_messages","False","","","","2017"
"earthquake drill","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2cbe8f13-1bba-472f-b167-05e07650a713","eyewitness_messages","False","","","","2017"
"zelzele åœ°éœ‡(jishin, earthquake)","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","60da3d74-cbcf-49cf-98a3-1f36acb515aa","eyewitness_messages","False","","","","2017"
"A female that can throw that fat ass like a earthquake #ThingsThatBringYouHappiness","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","792ab0bf-fc59-4a50-8d5a-63fdb0c7faaf","eyewitness_messages","False","","","","2017"
"Imma hve to crack her on the ground like a earthquake ","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","2c8871e2-dbdf-415d-9a92-ea79188e8420","eyewitness_messages","False","","","","2017"
"Maybe following a natural disaster Pres. Trump might say that the earthquake was regrettable but both it &amp; the victims were equally at fault","earthquake","dont_know","{'file_name': 'earthquakes_eyewitness_annotations_2000.tsv'}","e0858b96-873a-4f7b-ba94-ea2b8a58f85b","eyewitness_messages","False","","","","2017"
