"tweet_id","tweet_text","url","humanitarian_label","event_type","event_name","year","dataset","meta","relevant"
"721623945359675392","Destructive 7.8-magnitude earthquake kills 77 in Ecuador, topples buildings:  UPDATE: April 17, 2016 1:07 a.m.... https://t.co/acR8aekGw6","https://www.twitter.com/_yourhotsauce_/status/721623945359675394","infrastructure_and_utilities_damage","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/_yourhotsauce_/status/721623945359675394'}","True"
"721627829209849856","Video shows moment huge earthquake strikes Ecuador - The Telegraph https://t.co/FPSzbHhAHP","https://www.twitter.com/prtklmb1120/status/721627829209849856","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/prtklmb1120/status/721627829209849856'}","True"
"721643541508788224","Breaking: Magnitude 7.8 earthquake has shook Ecuador's west coast this morning. Over 70 people are reported to be deceased.","https://www.twitter.com/RSwartz2013/status/721643541508788224","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/RSwartz2013/status/721643541508788224'}","True"
"721641197526061056","Magnitude-7.8 earthquake hits Ecuador; at least 1 dead https://t.co/7WjUSwVFMK","https://www.twitter.com/Bellarowhy1/status/721641197526061056","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Bellarowhy1/status/721641197526061056'}","True"
"721513907001671680","A 7.4-magnitude #earthquake strikes near the coast of Ecuador","https://www.twitter.com/NatObserver/status/721513907001671681","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/NatObserver/status/721513907001671681'}","True"
"721579999619346432","Powerful earthquake strikes Ecuador https://t.co/hORBlCJUSU","https://www.twitter.com/NBCNewYork/status/721579999619346433","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/NBCNewYork/status/721579999619346433'}","True"
"721496311166541824","M7.4 #earthquake (#sismo) strikes 282 km #Guayaquil,  #Ecuador. Potential damage. Witnessed it? Report to https://t.co/sMdcw991gF","https://www.twitter.com/LastQuake/status/721496311166541824","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/LastQuake/status/721496311166541824'}","True"
"721656159212417024","77 killed, hundreds hurt in Ecuador's 7.8 earthquake https://t.co/CVO6WcnzCA","https://www.twitter.com/bfp_news/status/721656159212417024","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/bfp_news/status/721656159212417024'}","True"
"721705219898388480","Saturday 16 earthquake here in Ecuador , God cares for us , fear and anguish still can not sleep ὢ2ὣ0 #EcuadorEarthquake @zaynmalik ..","https://www.twitter.com/MelanieRojas9/status/721705219898388481","sympathy_and_emotional_support","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/MelanieRojas9/status/721705219898388481'}","True"
"721704004955283456","Ecuador: death toll rises after 7.8-magnitude earthquake - latest developments https://t.co/YzkVBnFVjb","https://www.twitter.com/EmceeHeavy/status/721704004955283456","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/EmceeHeavy/status/721704004955283456'}","True"
"721701975427907584","77 dead, hundreds injured in powerful Ecuador earthquake: UPI StaffMUISNE, Ecuador, April 17 (... https://t.co/6TqI4clbqT #TeamFollowBack","https://www.twitter.com/NanaNketsia/status/721701975427907585","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/NanaNketsia/status/721701975427907585'}","True"
"721567662841602048","Editor's note: Saturday's 7.8-Magnitude earthquake in Ecuador struck just before 7 pm local (8 pm ET), according to… https://t.co/bLPH6ix6Rn","https://www.twitter.com/FidaSyahadah/status/721567662841602048","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/FidaSyahadah/status/721567662841602048'}","True"
"721683118302838784","Prayers for Ecuador and all the victims of the earthquake https://t.co/lqTxaJZpGi @Panamtrauma @Presidencia_Ec @VCU_Surgery @jcsalamea","https://www.twitter.com/pferrada1/status/721683118302838784","sympathy_and_emotional_support","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/pferrada1/status/721683118302838784'}","True"
"721719690779734016","Please pray for the people of Ecuador after a 7.8 magnitude earthquake has hit. Last count shows 233 fatalities.","https://www.twitter.com/JeanetteSulliva/status/721719690779734016","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/JeanetteSulliva/status/721719690779734016'}","True"
"721623311428546560","Powerful earthquake hits Ecuador; at least 77 killed https://t.co/2sLK9rS3Zn","https://www.twitter.com/hangen_claude/status/721623311428546560","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/hangen_claude/status/721623311428546560'}","True"
"721680206923198464","My heart goes out to all those in Ecuador affected by the earthquake #EcuadorEarthquake ὤF❤️‍","https://www.twitter.com/TheLaurenceRH/status/721680206923198466","sympathy_and_emotional_support","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/TheLaurenceRH/status/721680206923198466'}","True"
"721581234590056448","Ecuador earthquake deathtoll rises to 41, and expected to rise further https://t.co/CNHYJzyiuk via @ynet","https://www.twitter.com/AryehsSharings/status/721581234590056448","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/AryehsSharings/status/721581234590056448'}","True"
"721558329995169792","#LosAngeles At least 28 dead in 7.8 earthquake, Ecuador's vice preside... https://t.co/qSlsgVWCVV","https://www.twitter.com/baderneiramanda/status/721558329995169792","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/baderneiramanda/status/721558329995169792'}","True"
"721662434453405696","BBC News - Ecuador earthquake of 7.8 magnitude kills dozens https://t.co/qSE8FiaKSt","https://www.twitter.com/LochTheScot/status/721662434453405696","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/LochTheScot/status/721662434453405696'}","True"
"721585743601086464","#news Ecuador quake death toll rises to 41: QUITO, Ecuador: Ecuador’s strongest earthquake in decades, a 7.8 m... https://t.co/ceA92cQjNb","https://www.twitter.com/wasifmehmood/status/721585743601086464","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/wasifmehmood/status/721585743601086464'}","True"
"721569611691474944","Destructive 7.8-magnitude earthquake kills 41 in Ecuador, topples buildings - https://t.co/1uuN27WAKR https://t.co/hCtkDAc8WZ","https://www.twitter.com/Athos_30/status/721569611691474944","infrastructure_and_utilities_damage","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Athos_30/status/721569611691474944'}","True"
"721587518399844352","Powerful earthquake hits Ecuador; 41 killed: A major earthquake hit Ecuador's central coast, killing at least 41… https://t.co/xgWoavnkvT","https://www.twitter.com/BostonDailyNews/status/721587518399844352","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/BostonDailyNews/status/721587518399844352'}","True"
"721586178428956672","Dozens killed as magnitude 7.8 earthquake hits Ecuador https://t.co/5h8P4Ijhfv","https://www.twitter.com/londonerabroad/status/721586178428956672","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/londonerabroad/status/721586178428956672'}","True"
"721560756823728128","Powerful #earthquake kills at least 28 in #Ecuador https://t.co/KPNAu0vBLq https://t.co/DTS6leDcOM","https://www.twitter.com/AlArabiya_Eng/status/721560756823728129","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/AlArabiya_Eng/status/721560756823728129'}","True"
"721704318458585088","#Ecuador #earthquake: We're working w contacts on the ground to see where we can support Govt response: https://t.co/NrzwzMjIyQ Pls donate","https://www.twitter.com/Oxfam/status/721704318458585089","donation_needs_or_offers_or_volunteering_services","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Oxfam/status/721704318458585089'}","True"
"721580093634514944","At least 28 killed as powerful earthquake hits Ecuador - https://t.co/Q03ZPiWCZh","https://www.twitter.com/kenyanshare/status/721580093634514944","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/kenyanshare/status/721580093634514944'}","True"
"721616825109377024","Ecuador earthquake of 7.8 magnitude kills at least 77. https://t.co/Aj6ZBjupTm","https://www.twitter.com/MarkHorgas/status/721616825109377024","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/MarkHorgas/status/721616825109377024'}","True"
"721564987919958016","Major earthquake rocks Ecuador, killing at least 41: Ecuador's strongest earthquake in decades, a 7.8-magnitud... https://t.co/MlSyG5pRko","https://www.twitter.com/NewsReporter313/status/721564987919958016","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/NewsReporter313/status/721564987919958016'}","True"
"721600121524391936","Ecuador earthquake of 7.8 magnitude kills dozens https://t.co/ULLjK2OPM4","https://www.twitter.com/WellyTeamGeo/status/721600121524391936","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/WellyTeamGeo/status/721600121524391936'}","True"
"721669347966640128","Powerful earthquake kills 77 in Ecuador: https://t.co/kr3LUlsCuD via @YouTube","https://www.twitter.com/7Edition_ntv7/status/721669347966640128","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/7Edition_ntv7/status/721669347966640128'}","True"
"721663653561249792","BC-AP News Digest 6 pm: An hotel barely stands after an earthquake in the town of Manta, Ecuador, Saturd... https://t.co/fpEsOsWxOp #News","https://www.twitter.com/newsiq/status/721663653561249792","infrastructure_and_utilities_damage","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/newsiq/status/721663653561249792'}","True"
"721636390195347456","Powerful earthquake kills at least 77 in Ecuador: The 7.8 magnitude earthquake hits Ecuador leaving many injured. https://t.co/9cFH9vs4BM","https://www.twitter.com/RexdaIe/status/721636390195347456","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/RexdaIe/status/721636390195347456'}","True"
"721574207461523456","There was another earthquake in Kumamoto last night&amp;there was an earthquake happened in Ecuador. #PrayForKumamoto #PrayForEcuador","https://www.twitter.com/MYoongi_0309/status/721574207461523457","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/MYoongi_0309/status/721574207461523457'}","True"
"721573673199628288","Top story: Powerful 7.8-magnitude earthquake strikes Ecuador's coast, topples b… https://t.co/dcWX067rWa, see more https://t.co/AfIlqzYLjA","https://www.twitter.com/hjalmarcito/status/721573673199628288","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/hjalmarcito/status/721573673199628288'}","True"
"721584840810885120","Top story: Powerful 7.8-magnitude earthquake strikes Ecuador's coast, topples b… https://t.co/OwA3LKvPE3, see more https://t.co/lVOZuSXBtU","https://www.twitter.com/raynichols/status/721584840810885120","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/raynichols/status/721584840810885120'}","True"
"721605120627228672","5.6A NEAR COAST OF #ECUADOR #earthquake #terremoto","https://www.twitter.com/theoracler/status/721605120627228672","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/theoracler/status/721605120627228672'}","True"
"721625523089235968","Powerful earthquake kills 77 in Ecuador - Reuters https://t.co/drIBZOwhoC","https://www.twitter.com/prtklmb1120/status/721625523089235969","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/prtklmb1120/status/721625523089235969'}","True"
"721670178061230080","Ecuador, A powerful 7.8 earthquake kills 77, more than 570 injured https://t.co/CoHvH22ek0 https://t.co/axguMJeKJL","https://www.twitter.com/ALsFirearmsBlog/status/721670178061230080","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/ALsFirearmsBlog/status/721670178061230080'}","True"
"721585387324321792","Powerful earthquake kills at least 41 in Ecuador: QUITO, Ecuador (AP) — A powerful, 7.8-magnitude earthquake s... https://t.co/Bvdm87en9E","https://www.twitter.com/godofnub/status/721585387324321794","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/godofnub/status/721585387324321794'}","True"
"721696481204277248","7.8 earthquake hits coastal region of Ecuador... https://t.co/tAJqbl3iQM","https://www.twitter.com/brownjenjen/status/721696481204277251","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/brownjenjen/status/721696481204277251'}","True"
"721615746355240960","Powerful earthquake hits Ecuador, killing at least 77 and injuring over 570 - Chicago Tribune https://t.co/7J5QiWzNYJ","https://www.twitter.com/korandepe/status/721615746355240961","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/korandepe/status/721615746355240961'}","True"
"721667061714448384","On the real...#California is overdue for a strong #earthquake along the coast. Scary thoughts. #RingOfFire #Japan #Ecuador","https://www.twitter.com/wlfpack81/status/721667061714448384","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/wlfpack81/status/721667061714448384'}","True"
"721671388268900352","Earthquake Kills 77 in Ecuador; Emergency Workers Rush In: The strongest earthquake to hit Ecuador in decades ... https://t.co/yk11nmXhaE","https://www.twitter.com/AnonymouSyndica/status/721671388268900352","donation_needs_or_offers_or_volunteering_services","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/AnonymouSyndica/status/721671388268900352'}","True"
"721597548713152512","Magnitude-7.8 earthquake hits Ecuador; at least 28 dead https://t.co/1lnMEEO4MP via @fox8news","https://www.twitter.com/Dimsum8one/status/721597548713152512","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Dimsum8one/status/721597548713152512'}","True"
"721606359213432832","At least 77 killed and 570 wounded as massive earthquake strikes coast of Ecuador - Irish Indepen... https://t.co/XGx0uOkRwX #electronics","https://www.twitter.com/DianneDavosa/status/721606359213432832","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/DianneDavosa/status/721606359213432832'}","True"
"721642688886546432","The Latest: Ecuador earthquake a concern at Doha oil meeting #WorldNews https://t.co/rh8A7IulLp","https://www.twitter.com/uk_worldnews/status/721642688886546432","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/uk_worldnews/status/721642688886546432'}","True"
"721567140436783104","Powerful earthquake kills at least 41 in Ecuador https://t.co/gSm2ZkkppD  #NEWS","https://www.twitter.com/World_24x7/status/721567140436783105","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/World_24x7/status/721567140436783105'}","True"
"721632569389756416","Video shows the moment deadly 7.8 magnitude Ecuador earthquake strikes - https://t.co/lRia1DTv2I https://t.co/VGf1Wv3bCR","https://www.twitter.com/LucioRoth88/status/721632569389756416","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/LucioRoth88/status/721632569389756416'}","True"
"721568699342274560","Bk said ""I swear I felt that earthquake in Ecuador today"" .. Hm ᾑ4","https://www.twitter.com/bmorgutia/status/721568699342274560","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/bmorgutia/status/721568699342274560'}","True"
"721557386184548352","MT @AP: PHOTO: A hotel in Manta, #Ecuador, barely stands after a deadly #earthquake (AP Photo by Patricio Ramos) https://t.co/wiiqVEwSjZ","https://www.twitter.com/breakingweather/status/721557386184548353","infrastructure_and_utilities_damage","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/breakingweather/status/721557386184548353'}","True"
"721579510689181696","Ecuador’s Vice President Jorge Glas said at least 41 people have been killed in a powerful magnitude 7.8 earthquake that hit the coun...","https://www.twitter.com/AustinJacqueli1/status/721579510689181696","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/AustinJacqueli1/status/721579510689181696'}","True"
"721717190152425472","Facebook activates Safety Check feature following major earthquake in Ecuador: BBC News report th... https://t.co/59nQFPxKJP #startups RT","https://www.twitter.com/startupcrunch/status/721717190152425472","donation_needs_or_offers_or_volunteering_services","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/startupcrunch/status/721717190152425472'}","True"
"721673974271205376","⭐️ #News • Powerful Ecuador earthquake kills 77:  At least 77 people died after Ecuador was hit Saturday with ... https://t.co/CqTcKw6Pu0","https://www.twitter.com/Kazi_Australia/status/721673974271205376","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Kazi_Australia/status/721673974271205376'}","True"
"721622758422089728","Ecuador earthquake of 7.8 magnitude kills dozens - BBC News https://t.co/z9ZuRpSo5I","https://www.twitter.com/tothur/status/721622758422089728","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/tothur/status/721622758422089728'}","True"
"721651532614148096","#jobs #jobsearch # #Ecuador vice president says powerful earthquake kills 77, more than 570 injured:          ... https://t.co/FMZapliDqZ","https://www.twitter.com/following_job/status/721651532614148096","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/following_job/status/721651532614148096'}","True"
"721621695421743104","Ecuador earthquake: 77 killed, hundreds injured – CNN: The magnitude-7.8 earthquake struck Saturday night, Vic... https://t.co/n1QHmfcl1b","https://www.twitter.com/news_worldnews/status/721621695421743105","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/news_worldnews/status/721621695421743105'}","True"
"721669849609580544","Earthquake kills 77 in Ecuador; emergency workers rush in  PEDERNALES, Ecuador (AP) — The strongest earthquake to... https://t.co/T4O1gJBQTP","https://www.twitter.com/JamilMShawwa/status/721669849609580544","donation_needs_or_offers_or_volunteering_services","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/JamilMShawwa/status/721669849609580544'}","True"
"721528227425087488","Powerful 7.8 magnitude earthquake hits Ecuador's coast, tsunami feared https://t.co/VOZ7dsKpwz","https://www.twitter.com/CP24/status/721528227425087489","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/CP24/status/721528227425087489'}","True"
"721609273722032128","Magnitude-7.8 Earthquake Hits Ecuador, 2016-04-17 05:56:31 UTC https://t.co/tdoDcvvd6A #disaster #earthquake #video","https://www.twitter.com/altoserv/status/721609273722032129","other_useful_information","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/altoserv/status/721609273722032129'}","True"
"721619811227320320","Powerful earthquake hits Ecuador; dozens killed https://t.co/WKxQxZLZNd","https://www.twitter.com/FredLawhorn/status/721619811227320320","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/FredLawhorn/status/721619811227320320'}","True"
"721693551013310464","BBC News - Ecuador earthquake of 7.8 magnitude kills dozens https://t.co/CNBnOHHW7P","https://www.twitter.com/GeoArdingly/status/721693551013310464","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/GeoArdingly/status/721693551013310464'}","True"
"721646203054723072","Massive and deadly #earthquake #Ecuador - UPDATE - https://t.co/0hy4oCTvuH -  at least 142 people killed https://t.co/P4DoGExW56","https://www.twitter.com/ArmandVervaeck/status/721646203054723073","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/ArmandVervaeck/status/721646203054723073'}","True"
"721592828997017600","The strongest earthquake to hit Ecuador in decades flattened buildings and buckled highways... https://t.co/YOxIJygpc2","https://www.twitter.com/kommud/status/721592828997017600","infrastructure_and_utilities_damage","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/kommud/status/721592828997017600'}","True"
"721537925201047552","At least 28 dead after massive earthquake hits coast of Ecuador. More to come #TenNews 5pm https://t.co/KBhqDTdZuq https://t.co/uRaLk0DCWc","https://www.twitter.com/channeltennews/status/721537925201047552","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/channeltennews/status/721537925201047552'}","True"
"721660194338508800","7.8 magnitude earthquake kills at least 41 in Ecuador... https://t.co/KLdG6KVf1L #ecuadorearthquake","https://www.twitter.com/alexielsi/status/721660194338508801","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/alexielsi/status/721660194338508801'}","True"
"721670334034804736","At least 28 dead after a powerful earthquake hits Ecuador https://t.co/XCI0vnZ5TC","https://www.twitter.com/TopFresnoNow/status/721670334034804736","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/TopFresnoNow/status/721670334034804736'}","True"
"721594221921222656","Pray For #Ecuador #earthquake","https://www.twitter.com/IamMBaqar/status/721594221921222657","sympathy_and_emotional_support","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/IamMBaqar/status/721594221921222657'}","True"
"721635174736244736","Hulpdiensten [FOTO] 77 dead, 100s injured in 7.8 magnitude earthquake in Ecuador https://t.co/VcqwHgf80g","https://www.twitter.com/Hulpdiensten112/status/721635174736244740","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Hulpdiensten112/status/721635174736244740'}","True"
"721597550571175936","Waking up to news of an earthquake and possible volcano eruption in Ecuador 😫 #PrayForEcuador #miqueridoecuador","https://www.twitter.com/jessicahughes91/status/721597550571175937","sympathy_and_emotional_support","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/jessicahughes91/status/721597550571175937'}","True"
"721610675366309888","BBC News - Ecuador earthquake of 7.8 magnitude kills dozens https://t.co/JwKaQzL9VB","https://www.twitter.com/Asitseemstome/status/721610675366309888","injured_or_dead_people","earthquake","Ecuador Earthquake 2016","2016","Ecuador_Earthquake_2016","{'file_name': '2016_ecuador_eq_en.csv', 'url': 'https://www.twitter.com/Asitseemstome/status/721610675366309888'}","True"
