"tweet_id","tweet_text","humanitarian_label","event_type","event_name"
"901776171301572608","RT @JerseyJeff_: Dear Louisiana, á½™5á¼¿Cá½™5á¼¿Cá½™5á¼¿Cá½™5á¼¿Cá½™5á¼¿Cá½™5á¼¿C Harvey sucks, New Jersey Karma https://t.co/JE51ldHdpe","not_humanitarian","storm","2017 Hurricane Harvey"
"1063095799666655232","Microcomputer inventor, 79, is among the 59 dead in devastating California wildfires as hunt for more victims continues","injured_or_dead_people","wildfire","2018 California Wildfires"
"905042037958955008","Let's make #Friday #FoodTruck day at mega shelter 7000 Metropolis #ATX #HurricaneHarvey Who's in? https://t.co/IHaKrcmHmt","not_humanitarian","storm","2017 Hurricane Harvey"
"906338577335947264","Florida electric utility prepares residents for worst-case scenario from Irma","infrastructure_and_utility_damage","storm","2017 Hurricane Irma"
"10690","we do you to know from today the service of ''SMS'' about emergency information.","other_relevant_information","disaster","disaster_events"
"903361977904496640","What should you do when the water starts rising? #HurricaneHarvey #Flood","other_relevant_information","storm","2017 Hurricane Harvey"
"721593470033530880","@Harry_Styles I'm crying baby'm afraid there may be another earthquake in EcuadorὢA  I love you babeὠD","sympathy_and_support","earthquake","2016 Ecuador Earthquake"
"1062852880980426753","Fatal California fires spur search for solutions","other_relevant_information","wildfire","2018 California Wildfires"
"901709951290056704","RT @i_sing_my_heart: #Harvey #HurricaneHarvery #HurricaneHarvey #Houston #Rockport #CorpusChristi What in your home might double as flota","infrastructure_and_utility_damage","storm","2017 Hurricane Harvey"
"901223852763729921","#AISDproud that our facilities can be #ATXShelter for Hurricane #Harvey evacuees both 2 legged and 4 legged friends! #AISDgot💙 @AISDSupt","displaced_people_and_evacuations","storm","2017 Hurricane Harvey"
"1061842802038980608","California wildfires: Death toll rises to 31 with 200 missing  : November 12, 2018 at 04:36AM via mikejulietbravo","injured_or_dead_people","wildfire","2018 California Wildfires"
"4138","We have no food in our area and that area is Carrefou","injured_or_dead_people","disaster","disaster_events"
"21217","An International Federation-chartered plane carrying six tones of shelter materials (tarpaulins, poles and tools) arrived in Yangon on 8 May and another plane arrived today (9 May) with a further eight tones of similar materials.","other_relevant_information","disaster","disaster_events"
"914506366739374080","‘It’s truly bigger than football’: Josh Norman pledges $100,000 to aid Puerto Rico","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Maria"
"1063951251736535040","Trump to visit California as death toll rises amid deadliest U.S. wildfire in a century via /r/news","injured_or_dead_people","wildfire","2018 California Wildfires"
"592814889552498689","#NepalQuake May God be with them.ç_╩7","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"730115410851463172","Henry Schein Disaster Relief Hotline Open to Support Customers Alberta - Oral Health Group  via @Oralhealthgroup","rescue_volunteering_or_donation_effort","wildfire","2016 Canada Wildfires"
"1064745757754957826","Lytton Rancheria to Donate $1 Million for Victims of California Wildfires","rescue_volunteering_or_donation_effort","wildfire","2018 California Wildfires"
"21305","Countries like Tanzania are starting to realize that their immigration laws are not adequate to deal with the phenomenon of ""mixed migration"" whereby refugees, asylum-seekers, economic migrants and even victims of human trafficking may be using the same routes, means of transport and smuggling networks to reach a shared destination, but are driven by different motives and have different claims to protection and humanitarian assistance.","not_humanitarian","disaster","disaster_events"
"1032673066164224002","Indian Air Force officer rescued 2 year old baby at Kerala Floods | #keralafloodrelief:  via @YouTube","rescue_volunteering_or_donation_effort","flood","2018 Kerala Floods"
"451885134392729601","Earthquake 5 mb, 41 km WSW of Iquique, Chile | Earthquakes today http://t.co/MLtkJ5xdDC","other_relevant_information","earthquake","2014 Chile Earthquake"
"541628486142943232","Typhoon sweeps across Philippines http://t.co/50BYDjEn4A","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"451455803875012608","The science of the Chile Megaquake via @mikamckinnon http://t.co/rKBcVooudQ","other_relevant_information","earthquake","2014 Chile Earthquake"
"923314648073621504","@realDonaldTrump @GovAbbott @DanPatrick And Puerto Rico? More á¼´Cá¼´Cá¼´Cá¼´Cá¼´Cá¼´Cá¼´Cá¼´Cá¼´C from Bananamouth #Bananamouth #Bananaman https://t.co/YitTWQBqg8","not_humanitarian","storm","2017 Hurricane Maria"
"908531331465744384","This is my friends moms house. Please help if you can!! #hurricaneharvey #texas #rebuild #neighbor","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Irma"
"19320","A small eruption took place in 1992, but caused no casualties.","not_humanitarian","disaster","disaster_events"
"914701520066813952","Chicago going strong since Hurricane Maria hit @PuertoRicoPUR . 20 semi trucks shipped and counting!! #PRSELEVANTA https://t.co/HjFdI5PywG","unknown_or_unclassified","storm","2017 Hurricane Maria"
"909965919949955072","ICYMI Tandberg- Joined at the hip. #ClimateSilence #climatechange #renewables #Harvey #Irma #Maria #auspol https://t.co/w34LhsiGgR","not_humanitarian","storm","2017 Hurricane Irma"
"593003488612716546","Prayer for Nepal is nonsense. If you believed in god youd already know how he feels about the situation. After all, god did it.","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"7318","I NEED A JOB ,I CANNOT GO TO SCHOOL","infrastructure_and_utility_damage","disaster","disaster_events"
"29469","Changes to Togo's electoral code, approved by parliament on 8 February ahead of legislative elections scheduled for next month, are aimed at facilitating the holding of polls and the functioning of the country's electoral commission, legislators said in a communique.","other_relevant_information","disaster","disaster_events"
"914699007137603584","#DSTRDamage alexsandra8888 Residents look at flooded houses","infrastructure_and_utility_damage","storm","2017 Hurricane Maria"
"593259319564439553","Plz save my country ( Nepal ) it will be u'r kindness favor........for all Nepali &amp; country Nepal","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"798355270241914880","Radio is best in an emergency! It was so reassuring listening to National Radio on Sunday evening after the earthquake. Radio is best!","not_humanitarian","earthquake","2016 Kaikoura Earthquake"
"592908761951543296","feel special if you have an emoji by your name... only 7 people do α_µ2","not_related_or_irrelevant","landslide","Landslides Worldwide"
"541603092441997313","Goodnight, stay safe. Pray ç__F #RubyPH","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"910176166262255618","WLI Shows Up after Hurricane¬ Irma https://t.co/chrDsgPXud https://t.co/UEBtMwcks2","unknown_or_unclassified","storm","2017 Hurricane Irma"
"511210801563066368","RT @KhalidUmar33: #Pakistan Floods: Pakistan Army's helicopter picked up a man from the centre of the River and daringly saved him. Welldon…","missing_trapped_or_found_people","flood","2014 Pakistan Floods"
"783471519980814336","Catastrophic #HurricaneMatthew will hamper access to clean water, shelter and schools","other_relevant_information","storm","2016 Hurricane Matthew"
"911670309723316225","RT @Newsweek: NASA-produced maps may help speed up Mexico's earthquake recovery efforts https://t.co/TnUHxYSaan https://t.co/H2IYfhRxtP","other_relevant_information","earthquake","2017 Puebla Mexico Earthquake"
"1063126807803641856","RT @UPI: Smoke from California wildfires shuts down schools, universities; death toll reaches 59","injured_or_dead_people","wildfire","2018 California Wildfires"
"540804828398493697","RT @ABSCBNNews: PNoy slams 'alarmist' media reports on #RubyPH http://t.co/UKxvIVSqHX","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"22063","That included tightening control over social networks, which were used in attracting a larger number of disillusioned youth to achieve the vicious goals under religious slogans, which had no connection with any divine faith.","other_relevant_information","disaster","disaster_events"
"880517160287719424","#XXX #SEX #MOVIES Getting to know Cuban MILF Zoraya Mora https://t.co/z5z57iROPp #NSFW #PORN #FUCKING https://t.co/Vsl832yV1V","not_humanitarian","flood","2017 Sri Lanka Floods"
"1112957924949872640","RT @ComradeFatsooo: Calling all citizens! Get involved and help out victims of #CycloneIdai! Together were stronger! #Twimbos /","requests_or_needs","storm","2019 Cyclone Idai"
"1030767751156191232","Pray for Kerala #KeralaFloods #Donate4Kerala #KeralaFloodRelief","sympathy_and_support","flood","2018 Kerala Floods"
"541378117856538624","Uff!! it caught ;-) Typhoon Hagupit makes landfall in Philippines - CBC.ca: CBC.caTyphoon Hagupit make... http://t.co/bXyjO6twAz #gossip","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"2002","Who can I go for American money for buying and selling please.","not_humanitarian","disaster","disaster_events"
"503669630142267392","Netanyahu announces California earthquake payback for anti semites &amp; self-haters preventing God's boat from docking in oakland.","other_relevant_information","earthquake","2014 California Earthquake"
"384813004618883074","September 30, 1988. More Than 250 Innocent People Were Shot Dead In 5 Minutes! #HyderabadMassacre #Pakistan @ImranSiddiquie","injured_or_dead_people","earthquake","2013 Pakistan Earthquake"
"18320","YINGXIU, China, May 22 (Reuters) - An aftershock jolted me awake with the thuds of collapsing buildings.","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"903744170384396290","Number of people confirmed dead after Hurricane Harvey =39 Number of them mentioned by @realDonaldTrump on his Texas Visit =0 Enough Said!","injured_or_dead_people","storm","2017 Hurricane Harvey"
"21852","Where there is no provision of electricity, solar submersible pumps will be installed to provide clean drinking water to the people and the livestock, says the report.","other_relevant_information","disaster","disaster_events"
"575511884197163008","Fast start powers Kings on road vs. Avalanche http://t.co/zWgdifaIWe","not_related_or_irrelevant","landslide","Landslides Worldwide"
"541886535847530496","I ain't that heartless y'all #PrayForThePhilippines ç__Fç__Fç__F","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"541854515566108672","Signal no.3 #PrayForThePhilippines  Cold afternoon..","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"729284190588444674","RT @goodnewsnetwork: Refugees Give Back To Host Country and Canadians Displaced by Wildfire","rescue_volunteering_or_donation_effort","wildfire","2016 Canada Wildfires"
"20756","UNFPA is rehabilitating damaged birthing centers and providing tents, delivery tables and Emergency Reproductive Health Kits, which are pre-assembled packages containing essential drugs, supplies and equipment.","not_humanitarian","disaster","disaster_events"
"18989","He noted that this is a testing time for Liberians and the international community as they work more closely to attain victory over these destructive pests.","not_humanitarian","disaster","disaster_events"
"5904","We're very miserable. Please make a message for us","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"930185231960653824","#Earthquake near #Iraq - #iran border...and it is rising ...No of people who die is not confirmed yet..ὡEὡEὡE https://t.co/T0Vr3INKkV","other_relevant_information","earthquake","2017 Iraq-Iran Earthquake"
"798314113126404097","Live Updates: Raw video shows floodwaters streaming out of earthquake cracks in Wellingtons destroyed roads &amp; pipes","infrastructure_and_utility_damage","earthquake","2016 Kaikoura Earthquake"
"592976809056174080","Exclusive: #Nepal Rebuilding Cost to Exceed $10 Billion, Finance Chief Says http://t.co/vnkslu83yC via @business","other_relevant_information","earthquake","2015 Nepal Earthquake"
"914223410967871489","VIDEO: @PRNationalGuard Soldiers take food and water to Vieques and Culebra after Hurricane Maria.","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Maria"
"912176065266765826","RT @ChanelLoran: praying for everyone in Mexico and others in areas surrounding that are being affected by the earthquake ὤFἿCὤFἿC you are in m","sympathy_and_support","earthquake","2017 Puebla Mexico Earthquake"
"592745521695035393","I love nepal http://t.co/z7uT2DGkgE","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"910534185747611648","RT @crodriguezap: Soldiers are removing debris in Jojutla, Mexico after the earthquake @AP_News https://t.co/rPQ3MBqNdr","rescue_volunteering_or_donation_effort","earthquake","2017 Puebla Mexico Earthquake"
"5819","Is there somewhere is Cayese where I can find your help.","requests_or_needs","disaster","disaster_events"
"1030390461037404162","#keralafloods Kerala Mahila Samakhya Society is providing food, shelter and health care to Dalit/Adivasi girls displaced by the floods. Please Donate Kerala Mahila Samakhya Society SB A/c 67394014631 in SBI Vazhuthacaud Trivandrum IFSC code: SBIN0070033 Thanks","rescue_volunteering_or_donation_effort","flood","2018 Kerala Floods"
"1168221415717462017","With a monster hurricane such as Dorian, small changes in trajectory can have a major impact for us in terms of how we prepare. The emergency declaration for Miami-Dade County remains in place.","requests_or_needs","storm","2019 Hurricane Dorian"
"909435101913563137","RT @cnnhealth: Irma threatens birthday for 3-year old with leukemia, until nurses step in: https://t.co/eBAFNBxpEv https://t.co/fDdFp9hPDj","unknown_or_unclassified","storm","2017 Hurricane Irma"
"541556668505419777","Typhoon Hagupit: Greenpeace warning as a million people flee 106mph gales ... - The Independent: The Independe... http://t.co/cYilHd7ui4","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"511081407125274624","RT @Pakistan_Army: #PakArmy continues its #flood relief ops http://t.co/RSHrLWZQj1","rescue_volunteering_or_donation_effort","flood","2014 Pakistan Floods"
"1110543161812811776","Nebraska Broadcasters Association member radio and TV stations came together last Friday to hold flood relief drives that yielded $441,919 in donations to the American Red Cross  #WeAreBroadcasters","rescue_volunteering_or_donation_effort","flood","2019 Midwestern US Floods"
"902646011700662272","Another way Hoosiers can help Hurricane Harvey victims! This is the water drop-off at @CumberlandPDIN Taking donations through the weekend","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Harvey"
"593017335310495745","#What Muslims #Believe: http://t.co/IeEVc1TYKI #blacklivesmatter #d1lillard #roloeditions #lillmatics #BaltimoreRiots #NepalEarthquake","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"908985784287612928","Visit our @IMAX at 4.45pm today for a 20-minute screening of Hurricane 3D in aid of Red Cross #HurricaneIrma Appeal:","other_relevant_information","storm","2017 Hurricane Irma"
"592710228468203521","Person Finder now searchable via SMS within Nepal: text ""search &lt;name&gt;"" to 6040. More details: http://t.co/TnvLKsJvjN","displaced_people_and_evacuations","earthquake","2015 Nepal Earthquake"
"1065258538426138624","The Camp Fire has destroyed around 13,000 homes alone, while the Woolsey Fire destroyed more than 1,600 structures.","infrastructure_and_utility_damage","wildfire","2018 California Wildfires"
"1065297282550120448","Aaron Rodgers announced hes donating $1 million to help those affected by the California wildfires. VIDEO @","rescue_volunteering_or_donation_effort","wildfire","2018 California Wildfires"
"902751556478660608","3 survey teams will depart NWS Corpus Christi Wed morning to initiate a large-scale damage survey, focusing primarily on storm surge #harvey","infrastructure_and_utility_damage","storm","2017 Hurricane Harvey"
"573820749263323136","Sat having my scarecrow like 'barnet' seen to. Should be presentable enough to go out in public in about an hour! Good excuse for a sit down","not_related_or_irrelevant","landslide","Landslides Worldwide"
"592977268533760000","Updating Your Facebook Status to Say 'I'm Safe' #NepalEarthquake http://t.co/Zgyo9FBQQ7","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"911971979590324227","RT @hellengehr: Aid Begins to Flow to Hurricane-Hit Puerto Rico by THE ASSOCIATED PRESS via NYT","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Maria"
"907442572993462272","MIAMI: Homocon Milo Jokes About Hurricane Irma Damage, Promptly Has Own Home Destroyed By Hurricane -","infrastructure_and_utility_damage","storm","2017 Hurricane Irma"
"910808789242318849","Hurricane Maria destroys homes, causes flooding in Puerto Rico","infrastructure_and_utility_damage","storm","2017 Hurricane Maria"
"1062899163120234497","#BREAKING via @AP: Sheriff says eight more bodies found bringing death toll to 56 in Northern California wildfire; 130 still on missing list.","injured_or_dead_people","wildfire","2018 California Wildfires"
"1039408645790949376","RT ijournal CoreLogic: 759K Homes, $170B in RCV at Risk from Hurricane Florence Storm Surge","infrastructure_and_utility_damage","storm","2018 Hurricane Florence"
"541415399502274560","Powerful typhoon slams into eastern Philippines - Yahoo News Philippines https://t.co/P2Es6LPWeN","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"593152294084050945","I posted 118 photos on Facebook in the album ""Survivors Working Together In Nepal"" http://t.co/4cXcAGk8es","other_relevant_information","earthquake","2015 Nepal Earthquake"
"29731","There is indeed, imminent collapse of the livestock industry and this will impact on negatively on the food security situation of over 65% of the population in Wajir that depend on livestock, unless immediate interventions are put in place.","not_humanitarian","disaster","disaster_events"
"1109197131355750400","A lake 125 kilometres long and 11 metres deep has formed in Angola near the severely affected city of #Beira, after #CycloneIdai that the govt fears could leave up to 1,000 people dead. It also battered Malawi and Zimbabwe.","injured_or_dead_people","storm","2019 Cyclone Idai"
"908537511483461632","@hennychesney And btw praying for ya down there mane hope you didnt have too much damage from irma hope that power comes back soon for ya soon too man!","sympathy_and_support","storm","2017 Hurricane Irma"
"13209","going out to explore Santiago. yikes*","not_humanitarian","disaster","disaster_events"
"1040555964284522496","RT @AlexMorash: This is why you cant ignore the evacuation orders for Hurricane Florence:","displaced_people_and_evacuations","storm","2018 Hurricane Florence"
"721612107503050752","@fuckmeupgoodhes @Harry_Styles seriously? Don't u see how many people care about it?","not_related_or_irrelevant","earthquake","2016 Ecuador Earthquake"
"911561790168948736","NYC sending responders to help with Hurricane Maria efforts https://t.co/mPD5xoLs1z https://t.co/8IKSArtLnX","unknown_or_unclassified","storm","2017 Hurricane Maria"
"908702660198637569","I liked a @YouTube video  What Creates A Tsunami","not_humanitarian","storm","2017 Hurricane Irma"
"912385496252370945","@sondy @Robot_Insect Its one thing for citizens to express thoughts &amp; prayers. Congress has the power and responsibility to act. #PuertoRico #HurricaneMaria","sympathy_and_support","storm","2017 Hurricane Maria"
"902883931325952005","How Houston Can Become More Resilient To Future Floods  #Harvey #Houstonflood","other_relevant_information","storm","2017 Hurricane Harvey"
"541487669146968064","Take care and keep safe everyone #TyphoonRuby #PrayForThePhilippines","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"914662629104173056","@BBCJamesCook @lsarsour 55% of #PuertoRico didnt have clean drinking water OR reliable electricity BEFORE #HurricaneMaria! Theyre just wanting free infrastructure","other_relevant_information","storm","2017 Hurricane Maria"
"721627947832979456","The death toll is 77 in Ecuador after a 7.8 earthquake shook the South American country...… https://t.co/xh38pnjAKs","injured_or_dead_people","earthquake","2016 Ecuador Earthquake"
"382996946379485185","USGS reports a M0.9 #earthquake 10km WNW of Cobb, California on 9/25/13 @ 22:32:57 UTC http://t.co/c5iUeeGipX #quake","other_relevant_information","earthquake","2013 Pakistan Earthquake"
"592982513724690432","Good to see FB campaign for Nepal Earthquake. Not related to eKarma. But imp message thus sharing. Pls do your bit https://t.co/WItjdBMf27","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"1062060632852164608","California Wildfires Set For $25 Billion In Damages As Death Toll Hits 31; Suspected Looters Arrested  #Preppers #SHTF #TCOT","injured_or_dead_people","wildfire","2018 California Wildfires"
"383945965909983232","15 killed as powerful 7.2-magnitude aftershock hits #Balochistan in #Pakistan","injured_or_dead_people","earthquake","2013 Pakistan Earthquake"
"5004","The Ministry of Information tells us not to build houses. Are they going to build them for us?","other_relevant_information","disaster","disaster_events"
"18951","The magnitude and location may change slightly as additional data are received from other seismograph stations.","not_humanitarian","disaster","disaster_events"
"910614931262681089","RT @VICEUK: Powerful Earthquake Slams into Mexico City https://t.co/Q1Bywdj3tY https://t.co/1yrDDub31D","unknown_or_unclassified","earthquake","2017 Puebla Mexico Earthquake"
"1108368262885240834","RT @IdaiRelief: Some of the planned rescue and relief efforts in the Chimanimani area #CycloneIdaiUPDATE #CycloneIdaiZW #CycloneIdai :","rescue_volunteering_or_donation_effort","storm","2019 Cyclone Idai"
"1039491815974625280","COEM will be closed until Monday, September 17th due to hurricane Florence. We hope you all stay safe during this time. If there are any changes we will update you.","other_relevant_information","storm","2018 Hurricane Florence"
"592667935677751299","@North2North @FSDaybreak @MannyPacquiao   Hopefully, US Athletes and Entertainers can make donations to the Nepal Earthquake relief","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"1041220517452238849","Hurricane Florence: Mother and infant killed when tree falls on their home in Wilmington, NC","injured_or_dead_people","storm","2018 Hurricane Florence"
"510472290480312320","Army helicopters have dropped over fifty two tons of rations in flood hit areas of Punjab.""","rescue_volunteering_or_donation_effort","flood","2014 Pakistan Floods"
"573835862661791744","Clbv","not_related_or_irrelevant","landslide","Landslides Worldwide"
"902890669185785856","Parkway Reports Minimal Damage To Properties Resulting From Hurricane Harvey","infrastructure_and_utility_damage","storm","2017 Hurricane Harvey"
"721710097542590465","We feel really sad for all the people affected by the #EcuadorEarthquake. Our solidarity goes for all those in need. #PrayForEcuador please","sympathy_and_support","earthquake","2016 Ecuador Earthquake"
"541963123003891712","Port disruption as Typhoon passes through the Philippines http://t.co/MQyCqnovtf","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"1062104152182972416","RT @VOANews: California Wildfires Rage; Death Toll at 31, with 228 Missing","injured_or_dead_people","wildfire","2018 California Wildfires"
"783507304607985668","Donate Now to Help Those Affected By #HurricaneMatthew in Haiti When Hurricane Matthew hit Haiti last night, it","rescue_volunteering_or_donation_effort","storm","2016 Hurricane Matthew"
"503675111631618048","RT @kcranews: Trending: Downtown Napa takes brunt of damage from earthquake http://t.co/xTpu86Qode http://t.co/3uD3B0O5xS","infrastructure_and_utility_damage","earthquake","2014 California Earthquake"
"1167873223553236996","The #BB21 are about to do Hurricane Dorian like damage to the house in this VETO comp. Dumb jokes aside, I HATE when HGs waste food. Just a pet peeve. #BB21","not_humanitarian","storm","2019 Hurricane Dorian"
"797948134118735872","Our thoughts are with all those affected by the recent earthquakes in New Zealand ἟3἟F. Stay safe #NZ ὉC #eqnz","sympathy_and_support","earthquake","2016 Kaikoura Earthquake"
"11045","NOTES: this mesage doesn't concern this work","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"1743","thoses money won't sink like the other 197 billions, this time, the country must take the road of development thankyou","other_relevant_information","disaster","disaster_events"
"5816","Tell the ministry of health in La goave we haven't found any help to function.","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"541873907569922048","Typhoon Hagupit kills 21 on Samar island: Red Cross http://t.co/DnuQdkrjdt That dream I had the other day. #aftermath of this maybe?","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"1168146353953918976","#Dorians eye is becoming more defined on the Miami radar. Unfortunately, conditions will be going downhill very soon in the Abaco Islands.","other_relevant_information","storm","2019 Hurricane Dorian"
"501055810340810752","RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires","infrastructure_and_utility_damage","flood","2014 India Floods"
"902657492966105088","Join us &amp; the @phoenixsaloon for a special event with the @vandoliers for #HurricaneHarvey donations. Info here:","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Harvey"
"1033028332432977920","+ Various Scheme Benefits Uttarakhand Aid to Kerala : 5 Crore TamilNadu Aid to Kerala : 5 Crore Gujarat Aid to Kerala : 5 Crore Bihar Aid to Kerala : 10 Crore Assam Aid to Kerala : 3 Crore #KeralaFloods #IndiaForKerala","rescue_volunteering_or_donation_effort","flood","2018 Kerala Floods"
"908226318130704384","Five People Dead At Florida Nursing Home After Irma Knocks Out Power","injured_or_dead_people","storm","2017 Hurricane Irma"
"2964","Thanks for receiving my message. I would like to know how you'll help me because the child is suffering and laughing at my brain","other_relevant_information","disaster","disaster_events"
"383292670409326592","The immensity of destruction.. “The Crisis in Haiti: An Assessment,” #Earthquake #CabConverg #Peacebuilding http://t.co/YtvlpqUgXI","other_relevant_information","earthquake","2013 Pakistan Earthquake"
"908074407893127169","Death toll rises again: 8 people now declared dead at Hollywood nursing home that lost power after Hurricane Irma","injured_or_dead_people","storm","2017 Hurricane Irma"
"800602230290259968","#Kaikoura resident Diane talks to Red Cross volunteers amid worries her home will be red-stickered  #eqnz","rescue_volunteering_or_donation_effort","earthquake","2016 Kaikoura Earthquake"
"721770867307520000","RT @officialgauravk: Sad to hear about the 7.8 M #earthquake in #Ecuador. Hope everyone I know there are safe and fine along w/ @QuitoShape","sympathy_and_support","earthquake","2016 Ecuador Earthquake"
"908851692233416709","Join The CW family to raise donations for the victims of Hurricane Harvey and Irma. Click the link for more info:","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Irma"
"1039547641233907712","As expected #WrightsvilleBeach now included in the mandatory evacuation orders. Well be pulling back off the beach tomorrow.","displaced_people_and_evacuations","storm","2018 Hurricane Florence"
"783868173359587328","Oh shit! Hurricane Matthew looked like a smiling monster face while it was on our neighbor Haiti! ὢ7ὢ8ὣ5","other_relevant_information","storm","2016 Hurricane Matthew"
"905761349535498240","RT @ABC7Brandi: Irma update this AM @ABC7: Cat 5 storm near Dom Republic. At least 10 ppl killed. 90% of Barbuda buildings damaged.","infrastructure_and_utility_damage","storm","2017 Hurricane Irma"
"541431648458252288","Aid agencies commit to pour relief and emergency supplies to typhoon-affected areas in the central Philippines. Hagupit further weakened","rescue_volunteering_or_donation_effort","storm","2014 Philippines Typhoon Hagupit"
"504550297398558720","#overpopulation #overconsumption #climatechange #livegreen #childfree Hiroshima landslide death toll reaches 70 http://t.co/1Zh2DTDp5t","other_relevant_information","landslide","Landslides Worldwide"
"1042015547108597760","Soldiers from HHC, #10thCAB, have spent the weekend prepping the brigade’s Mission Command capabilities for a potential call to aid in the U.S. Army’s #HurricaneFlorence We’ll be ready when they call. #ArmyResponse #ArmyHurricaneResponse #ArmyHurricaneFlorence #HUREVAC2018","rescue_volunteering_or_donation_effort","storm","2018 Hurricane Florence"
"1107550773272035329","#UNFPA is saddened to learn about effects of #CycloneIdai - particularly the loss of lives. We send condolences to those who have lost their loved ones. We have joined other @UNZimbabwe agencies to support Govt efforts in reaching out to those affected with immediate assistance","sympathy_and_support","storm","2019 Cyclone Idai"
"591909609029259264","'Transparent Direct #NepalQuake 2015 #Earthquake Relief' http://t.co/ElROsc7aQE via @tilt","other_relevant_information","earthquake","2015 Nepal Earthquake"
"576056437971009536","RT @johnspatricc: » http://t.co/uhiwSpalVO Cyclone Pam #CyclonePam Cyclone Pam: Vanuatu activates emergency plans as category five sys… htt…","other_relevant_information","storm","2015 Cyclone Pam"
"510074981204901890","RT @shahzadShafi007: Flood reached at #Saraiki region to destroy #Multan #M.Garh :(   #PakistanFloods http://t.co/C8pvBb7VvE","infrastructure_and_utility_damage","flood","2014 Pakistan Floods"
"593235935153684480","Beltway Insider: 8K Dead, World Sends Aid to Nepal; Lynch Approved; ISIS Offensive; Morsi Sentenced https://t.co/OA3fKZPDs0 via @sharethis","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"573858723115962368","Exploring Paris by night suddenly reminded me of home - @americanabrand #paris #losangeles @ Tour Eiffel https://t.co/QdujUU9M9u","not_related_or_irrelevant","landslide","Landslides Worldwide"
"1033370341035388928","Hindu Mahasabha’s official website hacked, displays recipe for ‘beef curry’ - #Kerala #HinduMahasabha #Floods #Beef #Hacking","other_relevant_information","flood","2018 Kerala Floods"
"541273066186473473","UPDATE as of 12MN: Stranded due to #RubyPH ë█╥ 2,453 passengers, 91 vessels, 4 motor bancas and 686 rolling cargoes. | via @PhilCoastGuard1","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"1032303678206734337","@iam_manishk Yes, he is Shri. Girish Mahajan, Minister - Water Resources &amp; Irrigation &amp; Medical Education, Government of Maharashtra. People of Kerala are grateful to the medical team from Maharashtra ably lead by @girishdmahajan. #KeralaFloodRelief #MaharashtraWithKerala #KeralaFloods","sympathy_and_support","flood","2018 Kerala Floods"
"798414540883054592","If you want to donate to people suffering from the Kaikoura Earthquake, @NZRedCross is doing great relief work #eqnz","rescue_volunteering_or_donation_effort","earthquake","2016 Kaikoura Earthquake"
"29372","On Wednesday, a digger clawed through the rubble of what was a woman's hostel at the university in nearly destroyed Muzaffarabad, the capital of Pakistani Kashmir.","not_humanitarian","disaster","disaster_events"
"1065201382825840641","RT @SafetyPinDaily: GOP Official In Ohio Says Wildfires Are Gods Punishment For Liberals In California | By: Chris Walker","not_humanitarian","wildfire","2018 California Wildfires"
"24403","Rivers of slurry also destroyed and damaged homes homes in populated areas of the province, according to the UN.","other_relevant_information","disaster","disaster_events"
"26918","Police lieutenant Richard Haba told AFP last week the outreach team was attacked by protesters who had come ""to kill them because they think Ebola is nothing more than an invention of white people to kill black people"".","not_humanitarian","disaster","disaster_events"
